,classified_id,classified_type,classified_subtype,classified_price,classified_transactionType,classified_zip,classified_visualisationOption,classified_kitchen_type,classified_building_constructionYear,classified_building_condition,classified_energy_heatingType,classified_certificates_primaryEnergyConsumptionLevel,classified_bedroom_count,classified_land_surface,classified_atticExists,classified_basementExists,classified_outdoor_garden_surface,classified_outdoor_terrace_exists,classified_specificities_SME_office_exists,classified_wellnessEquipment_hasSwimmingPool,classified_parking_parkingSpaceCount_indoor,classified_parking_parkingSpaceCount_outdoor,classified_condition_isNewlyBuilt,new_price,classified_region,bedroom_count
92,10152425,apartment,duplex,259000,forsale,1210,xl,hyperequipped,1950.0,justrenovated,gas,12.0,2.0,,True,,,,True,,,,,0,Brussels,2
93,10153863,apartment,apartment,270000,forsale,1040,xl,hyperequipped,1960.0,justrenovated,gas,267.0,1.0,,,,,True,,,,5.0,,0,Brussels,1
94,10151669,apartment,penthouse,399000,forsale,1200,xl,installed,1992.0,good,gas,206.0,2.0,,,True,,True,True,,,,,0,Brussels,2
95,10151613,apartment,apartment,460000,forsale,1040,xl,semiequipped,1933.0,good,gas,245.0,2.0,,,True,,True,,,,,,0,Brussels,2
96,10153836,apartment,apartment,495000,forsale,8793,xl,installed,2018.0,good,gas,77.0,2.0,,,,,True,,,1.0,,,0,West Vlaanderen,2
97,10152032,apartment,apartment,1875000,forsale,8300,xl,hyperequipped,1978.0,justrenovated,gas,165.0,3.0,,,,,True,True,,2.0,2.0,,0,West Vlaanderen,3
98,10141214,apartment,apartment,1995000,forsale,1050,xl,hyperequipped,2018.0,justrenovated,gas,109.0,4.0,,,True,,True,,,3.0,,1.0,0,Brussels,4
99,10157772,apartment,apartment,249000,forsale,1800,xl,installed,1850.0,good,gas,145.0,1.0,,,True,,True,,,,,,0,Vlaams Brabant,1
100,10143856,apartment,apartmentgroup,169500,forsale,8710,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
101,10143541,apartment,apartment,220000,forsale,1020,xl,semiequipped,1970.0,justrenovated,gas,143.0,1.0,,,True,,True,,,1.0,,,0,Brussels,1
102,10143954,apartment,apartment,225000,forsale,2660,xl,installed,1996.0,justrenovated,gas,128.0,2.0,,,,,True,,,1.0,,,0,Antwerp,2
103,10143225,apartment,apartmentgroup,292000,forsale,1300,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Brabant Wallonia,Not_Specified
104,10143801,apartment,duplex,370000,forsale,9000,xl,hyperequipped,2013.0,justrenovated,gas,129.0,3.0,,,True,,,True,,1.0,,,0,Oost Vlaanderen,3
105,10143472,apartment,apartmentgroup,399000,forsale,1325,xl,semiequipped,,good,,,,,,,,,,,,2.0,1.0,0,Brabant Wallonia,Not_Specified
114,10152284,apartment,flatstudio,250500,forsale,1160,xl,hyperequipped,2022.0,justrenovated,,55.0,0.0,,,True,,True,,,1.0,1.0,1.0,0,Brussels,6 to 8
115,10155188,apartment,apartment,210000,forsale,4000,xl,installed,1993.0,good,,162.0,3.0,,,,,True,,,,,,0,Liege,3
116,10155859,apartment,duplex,230000,forsale,1400,xl,notinstalled,1955.0,torenovate,gas,404.0,4.0,,,True,,True,,,,,,0,Brabant Wallonia,4
117,10110541,apartment,penthouse,249000,forsale,8490,xl,installed,2014.0,good,gas,114.0,2.0,,,True,,True,,,1.0,,,0,West Vlaanderen,2
118,10156506,apartment,apartment,249000,forsale,9690,xl,installed,2015.0,good,,58.0,2.0,,,,,True,,,1.0,,,0,Oost Vlaanderen,2
119,10156437,apartment,apartment,285000,forsale,8790,xl,installed,1992.0,good,gas,139.0,2.0,,,,,True,,,1.0,,,0,West Vlaanderen,2
120,10155623,apartment,penthouse,495000,forsale,1000,xl,hyperequipped,2011.0,good,,240.0,3.0,,,True,,True,,,,,,0,Brussels,3
121,10156892,apartment,apartment,500000,forsale,1000,xl,hyperequipped,2006.0,good,,154.0,3.0,,,True,,True,,,1.0,,,0,Brussels,3
122,10156440,apartment,penthouse,1495000,forsale,9000,xl,installed,2012.0,justrenovated,,172.0,2.0,,,True,,True,,,2.0,,,0,Oost Vlaanderen,2
123,10156439,apartment,penthouse,1495000,forsale,9000,xl,installed,2012.0,justrenovated,,172.0,2.0,,,True,,True,,,2.0,,,0,Oost Vlaanderen,2
124,10141588,apartment,apartmentgroup,22500,forsale,9170,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
125,10141426,apartment,apartment,145000,forsale,4540,xl,installed,1994.0,good,electric,178.0,1.0,,,,,True,,,,,,0,Liege,1
126,10142206,apartment,apartment,215000,forsale,1050,xl,semiequipped,1923.0,good,gas,213.0,1.0,,,True,,,,,,,,0,Brussels,1
127,10142123,apartment,apartmentgroup,235000,forsale,8790,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,West Vlaanderen,Not_Specified
128,10141695,apartment,apartmentgroup,244900,forsale,2830,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
129,10052020,apartment,apartment,249000,forsale,1200,xl,installed,1956.0,torenovate,gas,341.0,1.0,,,True,,,,,,,,0,Brussels,1
130,10140797,apartment,apartmentgroup,260000,forsale,9000,xl,semiequipped,,good,,,,,,,,,,,,10.0,1.0,0,Oost Vlaanderen,Not_Specified
131,10140738,apartment,apartmentgroup,270000,forsale,8800,xl,semiequipped,,good,,,,,,,,,,,1.0,1.0,1.0,0,West Vlaanderen,Not_Specified
132,10140583,apartment,apartment,340000,forsale,1200,xl,semiequipped,1964.0,good,gas,255.0,3.0,,,True,,True,,,1.0,,,0,Brussels,3
133,10130388,apartment,apartment,375000,forsale,9800,xl,hyperequipped,2022.0,justrenovated,gas,1.0,2.0,,,True,,True,,,,1.0,1.0,0,Oost Vlaanderen,2
134,10142174,apartment,apartment,410000,forsale,3010,xl,installed,2007.0,good,gas,209.0,2.0,,,True,,True,,,1.0,,,0,Vlaams Brabant,2
135,10142207,apartment,penthouse,849000,forsale,1030,xl,hyperequipped,1920.0,good,gas,224.0,3.0,,,,,True,True,,,,,0,Brussels,3
136,10148189,apartment,flatstudio,180000,forsale,9000,xl,semiequipped,1993.0,good,electric,363.0,1.0,,,,,,,,,,,0,Oost Vlaanderen,1
137,10146858,apartment,flatstudio,189000,forsale,1180,xl,installed,1975.0,justrenovated,electric,231.0,1.0,,,,,,,,,,,0,Brussels,1
138,10146820,apartment,apartment,340000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,91.0,1.0,,,True,,,,,,,,0,Brussels,1
139,10146817,apartment,apartment,435000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,84.0,1.0,,,True,,,,,,,,0,Brussels,1
140,10146818,apartment,apartment,470000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,93.0,1.0,,,True,,True,,,,,,0,Brussels,1
141,10146819,apartment,duplex,495000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,113.0,2.0,,,True,,True,,,,,,0,Brussels,2
142,10146816,apartment,duplex,645000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,107.0,2.0,,,True,,True,,,,,,0,Brussels,2
143,10157027,apartment,apartment,230000,forsale,9800,xl,hyperequipped,2022.0,justrenovated,gas,,1.0,,,,,True,,,101.0,10.0,1.0,0,Oost Vlaanderen,1
152,10157025,apartment,apartment,370000,forsale,9800,xl,hyperequipped,2022.0,justrenovated,gas,,2.0,,,,,True,,,101.0,10.0,1.0,0,Oost Vlaanderen,2
153,10157020,apartment,apartment,437000,forsale,9810,xl,hyperequipped,2023.0,justrenovated,gas,,3.0,,,,,True,,,41.0,,1.0,0,Oost Vlaanderen,3
154,10152845,apartment,apartment,285000,forsale,5030,xl,installed,2006.0,good,gas,110.0,2.0,,,True,,True,,,1.0,,,0,Namur,2
155,10152533,apartment,apartment,295000,forsale,1850,xl,installed,1995.0,justrenovated,gas,282.0,2.0,,,True,,True,,,1.0,,,0,Vlaams Brabant,2
156,10046455,apartment,apartment,299000,forsale,2830,xl,hyperequipped,1997.0,good,gas,173.0,2.0,,,,,True,,,,,,0,Antwerp,2
157,10084941,apartment,apartment,220000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,1.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,1
158,10138456,apartment,duplex,225000,forsale,9260,xl,installed,2017.0,justrenovated,gas,125.0,1.0,,,,,True,,,,1.0,,0,Oost Vlaanderen,1
159,10084890,apartment,apartment,254000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,1.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,1
160,10139511,apartment,apartmentgroup,259000,forsale,9032,xl,semiequipped,,good,,110.0,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
161,10084884,apartment,apartment,259000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,1.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,1
162,10084865,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
163,10084862,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
164,10084860,apartment,apartment,280000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
165,10084867,apartment,apartment,287500,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
166,9966662,apartment,apartment,310000,forsale,1200,xl,hyperequipped,1976.0,justrenovated,gas,228.0,3.0,,,True,,True,,,2.0,50.0,1.0,0,Brussels,3
167,10138534,apartment,apartment,310000,forsale,3010,xl,semiequipped,1993.0,good,gas,238.0,2.0,,,,,True,,,1.0,,,0,Vlaams Brabant,2
168,10084889,apartment,apartment,317500,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
169,10084887,apartment,apartment,320000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
170,10084943,apartment,apartment,335000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
171,10084891,apartment,apartment,345000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,3
172,10084885,apartment,apartment,349000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,3
173,10084882,apartment,apartment,349000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
174,10084886,apartment,apartment,350000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,3
175,10139639,apartment,apartmentgroup,352800,forsale,2970,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
176,10084892,apartment,apartment,355000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
177,10084888,apartment,apartment,360000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,3
178,10140213,apartment,apartment,390000,forsale,1970,xl,installed,1973.0,justrenovated,fueloil,176.0,2.0,,,True,,True,,,1.0,,,0,Vlaams Brabant,2
179,10084883,apartment,apartment,399000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,1.0,1.0,1.0,0,Oost Vlaanderen,2
180,10084858,apartment,duplex,415000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,True,,1.0,1.0,1.0,0,Oost Vlaanderen,3
181,10084857,apartment,duplex,420000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,3.0,,,,,True,True,,1.0,1.0,1.0,0,Oost Vlaanderen,3
190,10138601,apartment,apartmentgroup,455000,forsale,1180,xl,semiequipped,,good,,55.0,,,,,,,,,3.0,3.0,1.0,0,Brussels,Not_Specified
191,10084942,apartment,penthouse,465000,forsale,9890,xl,hyperequipped,2021.0,justrenovated,gas,1.0,2.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,2
192,10138633,apartment,apartment,595000,forsale,1200,xl,hyperequipped,2008.0,justrenovated,gas,122.0,3.0,,,True,,True,,,,2.0,,0,Brussels,3
193,9592954,apartment,apartment,675000,forsale,1000,xl,hyperequipped,2019.0,justrenovated,gas,40.0,2.0,,,True,,True,,,,,1.0,0,Brussels,2
194,9996903,apartment,apartment,695000,forsale,1050,xl,notinstalled,2022.0,justrenovated,gas,40.0,2.0,,,True,,True,,,1.0,,1.0,0,Brussels,2
195,10042906,apartment,apartment,1537000,forsale,1050,xl,hyperequipped,2015.0,justrenovated,gas,63.0,2.0,,,True,,True,,,1.0,1.0,1.0,0,Brussels,2
196,10123723,apartment,apartment,1839000,forsale,1050,xl,hyperequipped,2015.0,justrenovated,gas,63.0,3.0,,,True,,True,,,,,1.0,0,Brussels,3
197,10144273,apartment,apartment,260000,forsale,1090,xl,installed,1969.0,good,gas,700.0,2.0,,,,,True,,,,,,0,Brussels,2
198,10146804,apartment,apartment,180000,forsale,9000,xl,semiequipped,1993.0,good,electric,363.0,1.0,,,,,,,,,,,0,Oost Vlaanderen,1
199,10137075,apartment,flatstudio,89000,forsale,4500,xl,semiequipped,1980.0,torenovate,gas,436.0,0.0,,,,,,,,,,,0,Liege,6 to 8
200,10137774,apartment,apartmentgroup,194081,forsale,2930,xl,semiequipped,,good,,,,,,,,,,,,,1.0,48,Antwerp,Not_Specified
201,10137594,apartment,flatstudio,195000,forsale,1030,xl,semiequipped,1967.0,justrenovated,gas,402.0,1.0,,,,,True,,,,,,0,Brussels,1
202,10137324,apartment,apartmentgroup,222000,forsale,1070,xl,semiequipped,,good,,25.0,,,,,,,,,57.0,57.0,1.0,0,Brussels,Not_Specified
203,10137093,apartment,apartmentgroup,253575,forsale,2640,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
204,10137385,apartment,apartment,275000,forsale,1000,xl,hyperequipped,1970.0,torenovate,gas,237.0,2.0,,,True,,True,,,,,,0,Brussels,2
205,10137418,apartment,apartmentgroup,278000,forsale,2250,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
206,10156098,apartment,apartment,165000,forsale,8000,xl,semiequipped,1850.0,justrenovated,electric,295.0,1.0,,,,,,,,,,,0,West Vlaanderen,1
207,10156099,apartment,apartment,175000,forsale,8000,xl,semiequipped,1850.0,justrenovated,electric,329.0,1.0,,,,,,,,,,,0,West Vlaanderen,1
208,10155668,apartment,apartment,895000,forsale,1050,xl,semiequipped,1936.0,justrenovated,gas,227.0,3.0,,,,,,,,,,,0,Brussels,3
209,10146026,apartment,apartment,180000,forsale,1140,xl,installed,1975.0,torenovate,gas,245.0,1.0,,,,,,,,,,,0,Brussels,1
210,10145274,apartment,apartment,1775000,forsale,8300,xl,hyperequipped,1976.0,justrenovated,gas,160.0,3.0,,,True,,True,,,,,,0,West Vlaanderen,3
211,10146863,apartment,apartment,398000,forsale,1180,xl,hyperequipped,2014.0,justrenovated,,67.0,2.0,,,True,,,,,,,,0,Brussels,2
212,10134617,apartment,apartmentgroup,137500,forsale,1000,xl,semiequipped,,good,,70.0,,,,,,,,,,,1.0,0,Brussels,Not_Specified
213,10134010,apartment,apartment,159000,forsale,6800,xl,semiequipped,1980.0,good,fueloil,393.0,2.0,,,True,,True,,,,1.0,,0,Luxembourg,2
214,10135516,apartment,apartmentgroup,211700,forsale,2560,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
215,10133974,apartment,apartmentgroup,220000,forsale,9890,xl,semiequipped,,good,,68.0,,,,,,,,,,,1.0,0,Oost Vlaanderen,Not_Specified
216,10134348,apartment,apartment,225000,forsale,2200,xl,installed,1973.0,justrenovated,gas,144.0,2.0,,,,,True,,,,,,0,Antwerp,2
217,10135265,apartment,apartment,235200,forsale,2860,xl,semiequipped,2000.0,good,gas,144.0,2.0,,,True,,,,,,,,0,Antwerp,2
218,10134714,apartment,apartment,255000,forsale,1200,xl,installed,2010.0,justrenovated,gas,127.0,1.0,,,True,,True,,,,1.0,,0,Brussels,1
219,10134345,apartment,apartment,273000,forsale,2860,xl,semiequipped,2000.0,good,gas,134.0,3.0,,,True,,True,,,1.0,,,0,Antwerp,3
228,10133958,apartment,apartment,320000,forsale,1200,xl,hyperequipped,1953.0,justrenovated,fueloil,203.0,1.0,,,True,,True,,,,,,0,Brussels,1
229,10134100,apartment,apartment,465000,forsale,9820,xl,installed,2012.0,good,gas,117.0,2.0,,,,,,,,1.0,,,0,Oost Vlaanderen,2
230,10156003,apartment,apartment,163794,forsale,7100,xl,hyperequipped,2021.0,good,gas,57.0,1.0,,,True,,True,,,1.0,,1.0,0,Hainaut,1
231,10156001,apartment,apartment,192554,forsale,7100,xl,hyperequipped,2018.0,good,gas,86.0,2.0,,,True,,True,,,1.0,,1.0,0,Hainaut,2
232,10157012,apartment,apartment,342175,forsale,9770,xl,installed,2022.0,justrenovated,gas,,3.0,,,,,True,,,,,1.0,0,Oost Vlaanderen,3
233,10153246,apartment,apartment,379000,forsale,1030,xl,notinstalled,1961.0,torenovate,gas,,2.0,,,True,,True,,,1.0,,,0,Brussels,2
234,10153247,apartment,apartment,379000,forsale,1200,xl,notinstalled,1961.0,torenovate,gas,,2.0,,,True,,True,,,1.0,,,0,Brussels,2
235,10145548,apartment,apartment,214900,forsale,6800,xl,semiequipped,2023.0,justrenovated,gas,85.0,2.0,,,True,,True,,,,1.0,1.0,0,Luxembourg,2
236,10145547,apartment,apartment,229900,forsale,6890,xl,semiequipped,2022.0,justrenovated,gas,119.0,2.0,,,True,,True,,,,,1.0,0,Luxembourg,2
237,10143355,apartment,flatstudio,180000,forsale,1180,xl,hyperequipped,1973.0,good,gas,88.0,0.0,,,True,,,,,19.0,19.0,,0,Brussels,6 to 8
238,10142974,apartment,apartment,192500,forsale,1030,xl,installed,1936.0,justrenovated,gas,144.0,1.0,,,,,True,,,,,,0,Brussels,1
239,10142946,apartment,apartment,280000,forsale,1000,xl,installed,1975.0,good,gas,199.0,2.0,,,,,True,,,1.0,,,0,Brussels,2
240,10142945,apartment,apartment,290000,forsale,1030,xl,notinstalled,1920.0,torenovate,gas,243.0,2.0,,,True,,,,,,,,0,Brussels,2
241,10144016,apartment,duplex,455000,forsale,1180,xl,installed,1980.0,torenovate,gas,244.0,3.0,,,,,True,,,,,,0,Brussels,3
242,10143662,apartment,duplex,455000,forsale,1180,xl,installed,1980.0,torenovate,gas,244.0,2.0,,,,,True,,,,,,0,Brussels,2
243,10132395,apartment,penthouse,520000,forsale,1140,xl,hyperequipped,2022.0,justrenovated,gas,52.0,3.0,,,True,,True,,,,1.0,1.0,0,Brussels,3
244,10142996,apartment,apartment,1145000,forsale,8300,xl,hyperequipped,1987.0,good,gas,228.0,2.0,,,True,,True,,,1.0,1.0,,0,West Vlaanderen,2
245,10146392,apartment,apartment,270000,forsale,6700,xl,semiequipped,1984.0,good,gas,259.0,3.0,,,True,,True,,,1.0,,,0,Luxembourg,3
246,10152365,apartment,apartment,420000,forsale,1325,xl,installed,2022.0,good,gas,35.0,2.0,,,,,True,,,,2.0,1.0,0,Brabant Wallonia,2
247,9977911,apartment,penthouse,1995000,forsale,1050,xl,hyperequipped,,justrenovated,gas,109.0,4.0,,,,,True,,,,3.0,1.0,0,Brussels,4
248,10107002,apartment,apartment,140000,forsale,4431,xl,semiequipped,1950.0,good,electric,847.0,2.0,,,True,,,,,,,,0,Liege,2
249,10156761,apartment,apartment,230000,forsale,1080,xl,semiequipped,1987.0,torenovate,gas,325.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
250,10156375,apartment,apartment,249000,forsale,1020,xl,installed,1936.0,good,,588.0,2.0,,,,,True,,,,,,0,Brussels,2
251,10156453,apartment,apartment,255000,forsale,1210,xl,installed,2011.0,good,electric,261.0,1.0,,,True,,,,,,,,0,Brussels,1
252,10155234,apartment,apartment,269000,forsale,1200,xl,semiequipped,1975.0,good,,106.0,2.0,,,,,True,,,,,,0,Brussels,2
253,10155231,apartment,duplex,275000,forsale,1020,xl,installed,1938.0,good,,305.0,2.0,,,,,,True,,,,,0,Brussels,2
254,10155526,apartment,apartment,275000,forsale,1090,xl,hyperequipped,,justrenovated,gas,166.0,2.0,,,True,,,,,,,,0,Brussels,2
255,10155626,apartment,apartment,295000,forsale,1210,xl,installed,2011.0,good,electric,274.0,2.0,,,True,,True,,,2.0,,,0,Brussels,2
256,10156538,apartment,apartment,295000,forsale,2930,xl,installed,1956.0,good,gas,363.0,3.0,,,True,50.0,True,True,,1.0,,,0,Antwerp,3
257,10156889,apartment,apartment,295000,forsale,8370,xl,installed,1975.0,good,gas,269.0,2.0,,,,,True,,,,,,0,West Vlaanderen,2
266,10155998,apartment,apartment,349000,forsale,2580,xl,installed,2014.0,good,gas,101.0,2.0,,,True,,True,True,,,,,0,Antwerp,2
267,10142987,apartment,penthouse,1995000,forsale,1050,xl,hyperequipped,2019.0,justrenovated,,109.0,4.0,,,True,,True,,,,1.0,1.0,0,Brussels,4
268,9933883,apartment,duplex,185000,forsale,1080,xl,notinstalled,1925.0,torenovate,gas,430.0,4.0,,,True,,,,,,,,0,Brussels,4
269,10142647,apartment,apartment,199990,forsale,1070,xl,semiequipped,1968.0,torenovate,gas,950.0,3.0,,,True,,True,,,,,,0,Brussels,3
270,10142404,apartment,apartment,255000,forsale,1070,xl,semiequipped,2020.0,justrenovated,gas,90.0,1.0,,,,,True,,,,,,0,Brussels,1
271,10142522,apartment,apartment,285000,forsale,1000,xl,notinstalled,1890.0,justrenovated,gas,240.0,1.0,,,True,,,,,,,,0,Brussels,1
272,10140627,apartment,duplex,395000,forsale,1050,xl,semiequipped,1900.0,good,gas,237.0,2.0,,,,,,True,,,,,0,Brussels,2
273,10132517,apartment,apartmentgroup,255000,forsale,9940,xl,semiequipped,,good,,,,,,,,,,,1.0,1.0,1.0,0,Oost Vlaanderen,Not_Specified
274,10132414,apartment,apartmentgroup,285000,forsale,1930,xl,semiequipped,,good,,150.0,,,,,,,,,32.0,32.0,1.0,0,Vlaams Brabant,Not_Specified
275,10133282,apartment,apartmentgroup,289000,forsale,2220,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Antwerp,Not_Specified
276,10076787,apartment,apartmentgroup,320000,forsale,3118,xl,semiequipped,,good,,,,,,,,,,,,,1.0,0,Vlaams Brabant,Not_Specified
277,10133244,apartment,apartment,414355,forsale,1030,xl,installed,1965.0,justrenovated,fueloil,111.0,2.0,,,True,,True,,,,,,0,Brussels,2
278,10133247,apartment,apartment,426205,forsale,1030,xl,installed,1965.0,justrenovated,fueloil,111.0,2.0,,,True,,True,,,,,,0,Brussels,2
279,10133248,apartment,apartment,458150,forsale,1030,xl,installed,1965.0,justrenovated,fueloil,111.0,2.0,,,True,,True,,,,,,0,Brussels,2
280,10133242,apartment,apartment,458150,forsale,1030,xl,installed,1965.0,justrenovated,fueloil,111.0,2.0,,,True,,True,,,,,,0,Brussels,2
281,10148022,apartment,apartment,215000,forsale,8790,xl,semiequipped,1997.0,good,gas,181.0,2.0,,,,,True,,,1.0,,,0,West Vlaanderen,2
282,10148021,apartment,apartment,215000,forsale,8790,xl,semiequipped,1997.0,good,gas,181.0,2.0,,,,,True,,,1.0,,,0,West Vlaanderen,2
283,10106541,apartment,apartment,259000,forsale,1150,xl,notinstalled,1932.0,good,gas,257.0,2.0,,,True,,True,,,,,,0,Brussels,2
284,10153093,apartment,apartment,279000,forsale,1820,xl,installed,2020.0,good,gas,75.0,1.0,,,True,,,,,,,,0,Vlaams Brabant,1
285,10152536,apartment,apartment,495000,forsale,1180,xl,hyperequipped,1960.0,good,,147.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
286,10152813,apartment,groundfloor,520000,forsale,1200,xl,hyperequipped,2013.0,justrenovated,gas,71.0,3.0,,,True,65.0,True,,,1.0,,,0,Brussels,3
287,10152028,apartment,groundfloor,599000,forsale,1180,xl,hyperequipped,2012.0,justrenovated,gas,162.0,2.0,,,,350.0,True,,,,2.0,,0,Brussels,2
288,10088030,apartment,flatstudio,210000,forsale,1090,xl,hyperequipped,2021.0,justrenovated,gas,80.0,0.0,,,True,,,,,1.0,1.0,1.0,0,Brussels,6 to 8
289,9091312,apartment,apartment,245000,forsale,1090,xl,hyperequipped,2014.0,justrenovated,gas,68.0,1.0,,,True,,True,True,,,1.0,1.0,0,Brussels,1
290,9303319,apartment,duplex,259000,forsale,1210,xl,hyperequipped,1950.0,justrenovated,gas,237.0,2.0,,True,,,,,,,,1.0,0,Brussels,2
291,10109928,apartment,apartment,265000,forsale,1000,xl,hyperequipped,2025.0,justrenovated,gas,44.0,1.0,,,,,True,,,,,1.0,0,Brussels,1
292,10138245,apartment,duplex,265000,forsale,8790,xl,semiequipped,1999.0,good,electric,240.0,3.0,,,,,True,,,,,,0,West Vlaanderen,3
293,10126217,apartment,apartment,269000,forsale,1300,xl,hyperequipped,2022.0,justrenovated,gas,93.0,1.0,,,True,,True,,,,12.0,1.0,0,Brabant Wallonia,1
294,10067351,apartment,flatstudio,295000,forsale,1050,xl,hyperequipped,2022.0,justrenovated,gas,46.0,0.0,,,,,,,,,,1.0,0,Brussels,6 to 8
295,10126219,apartment,apartment,299000,forsale,1300,xl,hyperequipped,2022.0,justrenovated,gas,93.0,1.0,,,True,,True,,,,12.0,1.0,0,Brabant Wallonia,1
304,10107224,apartment,apartment,312000,forsale,1000,xl,installed,2025.0,justrenovated,gas,40.0,2.0,,,,,True,,,,40.0,1.0,0,Brussels,2
305,10107510,apartment,apartment,325000,forsale,1000,xl,hyperequipped,2025.0,justrenovated,gas,33.0,2.0,,,True,,True,,,,,1.0,0,Brussels,2
306,10090813,apartment,apartment,328500,forsale,5100,xl,notinstalled,2020.0,justrenovated,gas,92.0,3.0,,,,,True,,,,3.0,1.0,0,Namur,3
307,10109927,apartment,apartment,358000,forsale,1000,xl,hyperequipped,2025.0,justrenovated,gas,44.0,2.0,,,True,,True,,,,,1.0,0,Brussels,2
308,10139971,apartment,apartment,360000,forsale,1000,xl,hyperequipped,2000.0,good,gas,95.0,2.0,,,True,,True,,,1.0,,,0,Brussels,2
309,10008399,apartment,apartment,375000,forsale,1000,xl,hyperequipped,2021.0,justrenovated,gas,46.0,1.0,,,,,,,,,,1.0,0,Brussels,1
310,10138809,apartment,apartment,375000,forsale,1180,xl,installed,1974.0,good,gas,126.0,2.0,,,,,,,,,,,0,Brussels,2
311,10126205,apartment,apartment,375000,forsale,1380,xl,hyperequipped,2017.0,justrenovated,gas,169.0,2.0,,,True,,True,,,40.0,35.0,1.0,0,Brabant Wallonia,2
312,10098821,apartment,penthouse,379000,forsale,1090,xl,hyperequipped,2022.0,justrenovated,gas,39.3,3.0,,,True,,True,,,11.0,11.0,1.0,0,Brussels,3
313,10126204,apartment,apartment,385000,forsale,1380,xl,hyperequipped,2017.0,justrenovated,gas,170.0,2.0,,,True,,True,,,40.0,35.0,1.0,0,Brabant Wallonia,2
