ID,Type,Sub type,Price,NetHabitableSurface(msq),BedroomCount,Province,locality,Region,PostCode,street,Floor,RegionCode,IsIsolated,HasSeaView,SchoolDistance,ShopDistance,TransportDistance,NetHabitableSurface,TotalRoomCount,HasAttic,HasBasement,HasDiningRoom,BuildingCondition,ConstructionYear,FacadeCount,HasLift,FloodZoneType,HeatingType,IsDoubleGlaze,HasBalcony,HasGarden,GardenArea,KitchekType,LivingRoomArea
10156877,HOUSE,HOUSE,315000,104.0,3,East Flanders,Gent,Flanders,9000,Hulstboomstraat,,FLANDERS,,,0.0,0.0,0.0,104,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156878,HOUSE,HOUSE,429000,180.0,3,Walloon Brabant,Braine-l'Alleud,Wallonie,1428,,,WALLONIE,,,,,,180,,,,,AS_NEW,,2,,,GAS,,,,,USA_HYPER_EQUIPPED,10
10156879,HOUSE,HOUSE,218000,,2,Antwerp,Forest,Flanders,2430,Geelsebaan,,FLANDERS,,,0.0,0.0,0.0,,,,True,,GOOD,1959,3,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10156880,HOUSE,HOUSE,218000,,2,Antwerp,Forest,Flanders,2430,Geelsebaan,,FLANDERS,,,0.0,0.0,0.0,,,,,,GOOD,1959,2,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10156881,HOUSE,HOUSE,143000,150.0,3,Namur,Namur,Wallonie,5020,Rue Bois De Boquet,,WALLONIE,COUNTRY,,0.0,0.0,0.0,150,,,,,TO_RENOVATE,,2,,NON_FLOOD_ZONE,,,,True,260,,
10156882,HOUSE,HOUSE,250000,,5,Namur,Viroinval,Wallonie,5670,,,WALLONIE,,,,,,,,,True,True,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,WOOD,True,,,,INSTALLED,
10156883,APARTMENT,APARTMENT,225000,70.0,2,Antwerp,Antwerp,Flanders,2060,Kerkstraat,2,FLANDERS,,,210.0,866.0,58.0,70,,,True,,,,2,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10156885,HOUSE,HOUSE,319000,156.0,4,West Flanders,Harelbeke,Flanders,8530,Kortrijksesteenweg,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,156,,True,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,145,USA_INSTALLED,4
10156887,HOUSE,HOUSE,1285000,450.0,7,,Limoges,,87000,,,,,,,,,450,10,,,,,,,,,,,,,,,
10156889,APARTMENT,APARTMENT,295000,66.0,2,West Flanders,Blankenberge,Flanders,8370,Zeedijk,,FLANDERS,LANDSCAPE,,0.0,0.0,0.0,66,,,,,GOOD,1975,2,True,NON_FLOOD_ZONE,GAS,,,,,INSTALLED,
10156892,APARTMENT,APARTMENT,500000,126.0,3,Brussels,Bruxelles,Brussels,1000,Rue aux Choux,1,BRUSSELS,RESIDENTIAL,,0.0,0.0,0.0,126,,,True,,GOOD,2006,3,True,NON_FLOOD_ZONE,,True,,,,HYPER_EQUIPPED,
10156894,HOUSE,HOUSE,239000,170.0,4,Hainaut,Courcelles,Wallonie,6180,,,WALLONIE,,,,,,170,,,True,True,JUST_RENOVATED,,3,,NON_FLOOD_ZONE,GAS,True,,True,204,USA_INSTALLED,19
10156895,HOUSE,HOUSE,185000,180.0,2,East Flanders,Oudenaarde,Flanders,9700,Deinzestraat,,FLANDERS,,,0.0,0.0,0.0,180,,,,,TO_RENOVATE,,2,,NON_FLOOD_ZONE,,,,True,80,SEMI_EQUIPPED,8
10156897,HOUSE,VILLA,599000,305.0,5,West Flanders,Zedelgem,Flanders,8210,Fazantenlaan,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,305,,True,,,AS_NEW,1968,4,,NON_FLOOD_ZONE,GAS,True,,True,580,HYPER_EQUIPPED,29
10156917,HOUSE,HOUSE,375000,196.0,4,Antwerp,Lier,Flanders,2500,De Heyderstraat,,FLANDERS,,,0.0,0.0,0.0,196,,True,True,,AS_NEW,,,,NON_FLOOD_ZONE,GAS,True,,,,HYPER_EQUIPPED,
10156918,HOUSE,HOUSE,950000,300.0,8,,Athènes,,115 24,,,,,,,,,300,20,,,,AS_NEW,1975,,,,FUELOIL,True,,,,,
10156920,APARTMENT,APARTMENT,600000,105.0,,,Athènes,,116 32,,4,,,,,,,105,12,,,,GOOD,,,True,,WOOD,True,,,,,
10156921,APARTMENT,APARTMENT,145000,63.0,2,,Ilioupoli,,163 41,,2,,,,,,,63,8,,,,GOOD,1979,,True,,FUELOIL,True,,,,,
10156922,APARTMENT,APARTMENT,220000,65.0,2,,Athènes,,116 32,,6,,,,,,,65,10,,,,GOOD,2003,,True,,FUELOIL,True,,,,,
10156923,APARTMENT,APARTMENT,120000,73.0,2,,Athènes,,114 74,,3,,,,,,,73,8,,,True,GOOD,,,True,,FUELOIL,True,,,,,
10156924,APARTMENT,APARTMENT,375000,116.0,2,,Zografou,,157 72,,5,,,,,,,116,12,,,,AS_NEW,1978,,True,,ELECTRIC,True,,,,,
10156926,HOUSE,HOUSE,340000,147.0,5,Antwerp,Borgerhout,Flanders,2140,Jan de Laetstraat,,FLANDERS,RESIDENTIAL,,284.0,1724.0,210.0,147,,,True,,JUST_RENOVATED,1911,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156928,APARTMENT,APARTMENT,168000,94.0,2,Antwerp,Antwerp,Flanders,2020,Kruishofstraat,8,FLANDERS,,,0.0,0.0,0.0,94,,,True,,,1964,,True,NON_FLOOD_ZONE,,,,,,,
10156929,APARTMENT,DUPLEX,469000,154.0,2,Antwerp,Antwerp,Flanders,2060,Dijlestraat,1,FLANDERS,,,219.0,1286.0,207.0,154,,,True,,GOOD,1933,2,True,NON_FLOOD_ZONE,GAS,True,,True,,HYPER_EQUIPPED,
10156932,APARTMENT,APARTMENT,199000,86.0,2,Antwerp,Hoboken,Flanders,2660,Weerstandlaan,5,FLANDERS,,,0.0,0.0,0.0,86,,,True,,GOOD,1963,2,True,NON_FLOOD_ZONE,,,,,,SEMI_EQUIPPED,
10156933,HOUSE,HOUSE,338000,180.0,3,West Flanders,Deerlijk,Flanders,8540,Stasegemstraat,,FLANDERS,,,0.0,0.0,0.0,180,,,,True,AS_NEW,,,,,ELECTRIC,True,,,,,
10156934,HOUSE,HOUSE,249000,128.0,3,East Flanders,Sint-Niklaas,Flanders,9100,,,FLANDERS,,,,,,128,,,,,AS_NEW,1930,,,NON_FLOOD_ZONE,GAS,True,,,,,
10156936,HOUSE,HOUSE,499000,204.0,4,Antwerp,KONINGSHOOIKT,Flanders,2500,Sint-Antoniuslaan,,FLANDERS,,,471.0,0.0,295.0,204,,,,,GOOD,1978,4,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156937,HOUSE,HOUSE,549000,257.0,3,Antwerp,EMBLEM,Flanders,2520,Liersesteenweg,,FLANDERS,,,1056.0,0.0,141.0,257,,,,,GOOD,1956,3,,NON_FLOOD_ZONE,GAS,True,,True,400,HYPER_EQUIPPED,
10156938,HOUSE,HOUSE,398000,148.0,3,Antwerp,Pulle,Flanders,2243,Berkemei,,FLANDERS,,,0.0,0.0,0.0,148,,,,,GOOD,1989,4,,NON_FLOOD_ZONE,ELECTRIC,True,,,,SEMI_EQUIPPED,
10156940,HOUSE,HOUSE,369000,209.0,4,Antwerp,Lier,Flanders,2500,Lispersteenweg,,FLANDERS,,,222.0,0.0,160.0,209,,,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,49,INSTALLED,
10156942,HOUSE,HOUSE,575000,140.0,3,Antwerp,Pulle,Flanders,2243,Vaarheuvel,,FLANDERS,,,0.0,0.0,0.0,140,,,True,,GOOD,1875,4,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10156943,HOUSE,HOUSE,398000,120.0,2,Antwerp,NIJLEN,Flanders,2560,Herenthoutsesteenweg,,FLANDERS,,,0.0,0.0,0.0,120,,,True,,JUST_RENOVATED,1956,4,,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
10156945,HOUSE,HOUSE,270000,177.0,3,Antwerp,EMBLEM,Flanders,2520,Liersesteenweg,,FLANDERS,,,1566.0,0.0,277.0,177,,,True,,TO_RENOVATE,1950,3,,NON_FLOOD_ZONE,GAS,True,,True,200,SEMI_EQUIPPED,
10156946,APARTMENT,APARTMENT,269000,82.0,2,Antwerp,Lier,Flanders,2500,Kroonstraat,,FLANDERS,,,494.0,0.0,371.0,82,,,True,,GOOD,2005,2,True,NON_FLOOD_ZONE,GAS,True,,True,70,INSTALLED,
10156947,HOUSE,HOUSE,559000,268.0,5,Antwerp,Bouwel,Flanders,2288,Merellaan,,FLANDERS,,,0.0,0.0,0.0,268,,,,,GOOD,1993,4,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10156948,HOUSE,HOUSE,349000,127.0,3,Antwerp,Lier,Flanders,2500,Guldensporenlaan,,FLANDERS,,,227.0,1571.0,157.0,127,,,,,AS_NEW,,2,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10156949,HOUSE,HOUSE,275000,178.0,4,Antwerp,Vorselaar,Flanders,2290,Riemenstraat,,FLANDERS,,,0.0,0.0,0.0,178,,,,,TO_BE_DONE_UP,1905,3,,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,
10156950,APARTMENT,APARTMENT,399000,130.0,2,Antwerp,Lier,Flanders,2500,Kruisbogenhofstraat,3,FLANDERS,,,29.0,1594.0,225.0,130,,,,,AS_NEW,2010,3,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156951,APARTMENT,APARTMENT,130000,56.0,1,West Flanders,Blankenberge,Flanders,8370,De Wandelaar,1,FLANDERS,URBAN,,0.0,0.0,0.0,56,,,,,GOOD,1977,,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156952,HOUSE,HOUSE,630000,430.0,5,West Flanders,Roeselare,Flanders,8800,,,FLANDERS,,,,,,430,,,,True,,1992,,,NON_FLOOD_ZONE,,True,,,,,21
10156955,APARTMENT,APARTMENT,399000,130.0,4,Antwerp,Grobbendonk,Flanders,2280,Bouwelsesteenweg,2,FLANDERS,,,703.0,0.0,261.0,130,,,,,AS_NEW,2015,3,True,NON_FLOOD_ZONE,GAS,True,,,,USA_HYPER_EQUIPPED,
10156958,HOUSE,HOUSE,515000,242.0,3,Antwerp,Vorselaar,Flanders,2290,Tuinweg,,FLANDERS,,,0.0,0.0,0.0,242,,,,,AS_NEW,1980,4,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10156961,HOUSE,MANOR_HOUSE,599000,210.0,3,Antwerp,Ranst,Flanders,2520,Zakstraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,210,,,,,TO_RENOVATE,1992,4,,POSSIBLE_FLOOD_ZONE,ELECTRIC,,,True,1740,INSTALLED,
10156962,HOUSE,HOUSE,285000,150.0,3,West Flanders,Westrozebeke,Flanders,8840,Dosselstraat,,FLANDERS,,,0.0,0.0,0.0,150,,,,,,,3,,,,,,,,,
10156963,HOUSE,HOUSE,285000,150.0,3,West Flanders,Westrozebeke,Flanders,8840,Dosselstraat,,FLANDERS,,,0.0,0.0,0.0,150,,,,,,,3,,,,,,,,,
10156964,HOUSE,HOUSE,285000,150.0,3,West Flanders,Westrozebeke,Flanders,8840,Dosselstraat,,FLANDERS,,,0.0,0.0,0.0,150,,,,,,,3,,,,,,,,,
10156965,HOUSE,HOUSE,285000,150.0,3,West Flanders,Westrozebeke,Flanders,8840,Dosselstraat,,FLANDERS,,,0.0,0.0,0.0,150,,,,,,,3,,,,,,,,,
10156967,HOUSE,HOUSE,350000,272.0,2,East Flanders,Erembodegem,Flanders,9320,Leuvestraat,,FLANDERS,,,0.0,0.0,0.0,272,,,True,,AS_NEW,1965,,,,GAS,True,,True,30,INSTALLED,10
10156968,HOUSE,APARTMENT_BLOCK,350000,272.0,2,East Flanders,Erembodegem,Flanders,9320,Leuvestraat,,FLANDERS,,,0.0,0.0,0.0,272,,,True,,AS_NEW,1965,,,,GAS,True,,True,30,INSTALLED,10
10156970,HOUSE,HOUSE,349000,292.0,2,Antwerp,Geel,Flanders,2440,Dennenstraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,292,,,True,,TO_BE_DONE_UP,1982,,,NON_FLOOD_ZONE,FUELOIL,True,,,,,18
10156973,HOUSE,FARMHOUSE,290000,,,Liège,Moresnet,Wallonie,4850,Rue du Village,,WALLONIE,,,0.0,0.0,0.0,,,,,,TO_RENOVATE,,4,,NON_FLOOD_ZONE,,,,,,,
10156974,HOUSE,HOUSE,395000,190.0,3,Liège,Seraing,Wallonie,4100,,,WALLONIE,,,,,,190,14,,,True,AS_NEW,1997,3,,,,True,,,,HYPER_EQUIPPED,17
10156975,HOUSE,HOUSE,439735,,3,East Flanders,Nederhasselt,Flanders,9400,,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
10156976,HOUSE,HOUSE,412101,,4,Antwerp,Geel,Flanders,2440,,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
10156978,APARTMENT,APARTMENT,199000,50.0,1,Antwerp,Zoersel,Flanders,2980,Handelslei,2,FLANDERS,,,0.0,0.0,0.0,50,,,,,GOOD,2015,,True,NON_FLOOD_ZONE,,,,True,,,
10156982,HOUSE,HOUSE,255000,329.0,3,East Flanders,Oudenaarde,Flanders,9700,Natendries,,FLANDERS,COUNTRY,,0.0,0.0,0.0,329,,True,True,True,TO_RENOVATE,,4,,POSSIBLE_FLOOD_ZONE,,True,,True,,,20
10156983,HOUSE,HOUSE,225000,127.0,3,East Flanders,Oudenaarde,Flanders,9700,Diependale,,FLANDERS,,,0.0,0.0,0.0,127,,,,,AS_NEW,,2,,NON_FLOOD_ZONE,GAS,True,,True,,,10
10156985,HOUSE,HOUSE,325000,222.0,3,East Flanders,Zottegem,Flanders,9620,Wijnhuizestraat,,FLANDERS,,,0.0,0.0,0.0,222,,,True,,TO_RENOVATE,1973,4,,POSSIBLE_FLOOD_ZONE,GAS,,,True,,,18
10156986,HOUSE,VILLA,475000,244.0,5,East Flanders,Oudenaarde,Flanders,9700,Sint-Amelbergastraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,244,,True,True,,,1974,4,,NON_FLOOD_ZONE,FUELOIL,True,,True,,,25
10156988,APARTMENT,APARTMENT,249000,77.0,2,West Flanders,Koksijde,Flanders,8670,Charleroistraat,1,FLANDERS,,,0.0,0.0,0.0,77,,,True,,AS_NEW,1961,,True,NON_FLOOD_ZONE,GAS,True,,,,,
10156989,HOUSE,HOUSE,685000,400.0,4,Hainaut,La Louvière,Wallonie,7110,,,WALLONIE,,,,,,400,,True,True,True,AS_NEW,,4,,,FUELOIL,True,,True,2500,USA_HYPER_EQUIPPED,30
10156991,HOUSE,HOUSE,139000,,2,East Flanders,Lebbeke,Flanders,9280,Leo Duboisstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,NOT_INSTALLED,
10156993,HOUSE,MANSION,379000,167.0,3,East Flanders,Aalst,Flanders,9300,Nestor De Tierestraat,,FLANDERS,,,0.0,0.0,0.0,167,,,True,True,JUST_RENOVATED,,,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10157031,HOUSE,HOUSE,321600,,3,Limburg,Peer,Flanders,3990,Tarwestraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,AS_NEW,,3,,NON_FLOOD_ZONE,GAS,True,,True,,INSTALLED,10
10157033,APARTMENT,DUPLEX,195000,45.0,2,West Flanders,Nieuwpoort,Flanders,8620,Arsenaalstraat,3,FLANDERS,URBAN,,0.0,0.0,0.0,45,,,,,AS_NEW,2009,,True,NON_FLOOD_ZONE,ELECTRIC,True,,,,INSTALLED,
10157036,HOUSE,HOUSE,450000,202.0,3,West Flanders,Marke,Flanders,8510,Rode Dreef,,FLANDERS,,,0.0,0.0,0.0,202,,,True,,AS_NEW,1953,,,NON_FLOOD_ZONE,,,,True,,,
10157037,APARTMENT,APARTMENT,195000,90.0,2,Antwerp,Mechelen,Flanders,2800,Elektriciteitstraat,,FLANDERS,,,0.0,0.0,0.0,90,,,True,,AS_NEW,1973,,,NON_FLOOD_ZONE,,True,,,,,
10157038,APARTMENT,PENTHOUSE,379000,100.0,2,Brussels,Ganshoren,Brussels,1083,Place de la Reine Paola,4,BRUSSELS,,,0.0,0.0,0.0,100,,,True,,AS_NEW,2005,3,True,,GAS,True,,,,,
10157039,HOUSE,HOUSE,265000,105.0,2,East Flanders,Gent,Flanders,9050,Sint-Eligiusstraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,105,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,15
10157040,HOUSE,MIXED_USE_BUILDING,420000,,4,Antwerp,Berlaar,Flanders,2590,,,FLANDERS,,,,,,,,,,,GOOD,1977,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10157041,HOUSE,HOUSE,299000,150.0,2,East Flanders,Aalst,Flanders,9300,Vooruitzichtstraat,,FLANDERS,URBAN,,0.0,0.0,0.0,150,,,,,GOOD,,2,,,GAS,True,,True,125,,
10157042,HOUSE,HOUSE,410000,,6,West Flanders,Oedelem,Flanders,8730,Knesselarestraat,,FLANDERS,,,0.0,0.0,0.0,,,,True,True,AS_NEW,,,,,FUELOIL,True,,True,,,
10157044,APARTMENT,APARTMENT,224900,86.0,2,East Flanders,Aalter,Flanders,9880,Markt,,FLANDERS,,,0.0,0.0,0.0,86,,,,,AS_NEW,,,,,,True,,,,,
10157046,APARTMENT,APARTMENT,492000,64.0,1,West Flanders,Assebroek,Flanders,8310,Baron Ruzettelaan,,FLANDERS,URBAN,,0.0,0.0,0.0,64,,,,,,,,,,,True,,,,,
10157047,APARTMENT,APARTMENT,492000,64.0,1,West Flanders,Assebroek,Flanders,8310,Baron Ruzettelaan,,FLANDERS,URBAN,,0.0,0.0,0.0,64,,,,,,,,,,,True,,,,,
10157048,APARTMENT,APARTMENT,292000,64.0,1,West Flanders,Assebroek,Flanders,8310,Baron Ruzettelaan,,FLANDERS,URBAN,,0.0,0.0,0.0,64,,,,,,,,,,,True,,,,,
10157054,HOUSE,VILLA,535000,,2,West Flanders,Rekkem,Flanders,8930,Hemelstraat,,FLANDERS,RESIDENTIAL,,0.0,0.0,0.0,,,,,,AS_NEW,2007,4,,NON_FLOOD_ZONE,,,,,,,
10157060,HOUSE,VILLA,850000,250.0,5,Flemish Brabant,Linkebeek,Flanders,1630,Schaveyslaan,,FLANDERS,URBAN,,0.0,0.0,0.0,250,,,,,TO_RENOVATE,1961,4,,NON_FLOOD_ZONE,,,,,,,
10157061,HOUSE,VILLA,850000,250.0,5,Flemish Brabant,Sint-Genesius-Rode,Flanders,1640,Schaveyslaan,,FLANDERS,URBAN,,0.0,0.0,0.0,250,,,,,TO_RENOVATE,1961,4,,NON_FLOOD_ZONE,,,,,,,
10157063,HOUSE,VILLA,850000,250.0,5,Flemish Brabant,Beersel,Flanders,1650,Schaveyslaan,,FLANDERS,URBAN,,0.0,0.0,0.0,250,,,,,TO_RENOVATE,1961,4,,NON_FLOOD_ZONE,,,,,,,
10157065,HOUSE,HOUSE,399000,235.0,6,Limburg,Gellik,Flanders,3620,Biesweg,,FLANDERS,,,0.0,0.0,0.0,235,,,,,AS_NEW,2007,4,,NON_FLOOD_ZONE,GAS,True,,True,100,USA_SEMI_EQUIPPED,
10157066,HOUSE,HOUSE,299000,386.0,1,Limburg,Zichen-Zussen-Bolder,Flanders,3770,Reggerstraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,386,,,,,TO_RENOVATE,1977,3,,NON_FLOOD_ZONE,PELLET,True,,,,INSTALLED,22
10157069,HOUSE,HOUSE,475000,,3,East Flanders,Deinze,Flanders,9800,Sint-Amandusstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
10157070,HOUSE,HOUSE,419000,,3,East Flanders,Deinze,Flanders,9800,Sint-Amandusstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
10157071,HOUSE,HOUSE,419000,,3,East Flanders,Deinze,Flanders,9800,Sint-Amandusstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
10157072,HOUSE,HOUSE,505000,,4,East Flanders,Deinze,Flanders,9800,Sint-Amandusstraat,,FLANDERS,,,0.0,0.0,0.0,,,,,,,,,,,,,,True,,,
10157073,APARTMENT,SERVICE_FLAT,186000,61.0,1,East Flanders,Herzele,Flanders,9550,Houtemstraat,,FLANDERS,,,0.0,0.0,0.0,61,,,,,,2015,,True,POSSIBLE_FLOOD_ZONE,,True,,,,,5
10157076,HOUSE,HOUSE,170000,160.0,3,East Flanders,Mere,Flanders,9420,Diepestraat,,FLANDERS,COUNTRY,,0.0,0.0,0.0,160,,True,True,,,,,,NON_FLOOD_ZONE,GAS,,,,,NOT_INSTALLED,22
10157077,HOUSE,HOUSE,250000,167.0,3,East Flanders,Aalst,Flanders,9300,Kerkhoflaan,,FLANDERS,,,0.0,0.0,0.0,167,,True,,,AS_NEW,,,,NON_FLOOD_ZONE,,,,True,150,,19
10157078,HOUSE,HOUSE,295000,145.0,3,East Flanders,Aalst,Flanders,9300,Kerkhoflaan,,FLANDERS,URBAN,,0.0,0.0,0.0,145,,True,,,AS_NEW,,,,NON_FLOOD_ZONE,,True,,,,,10
10157079,HOUSE,HOUSE,165000,67.0,2,Antwerp,Turnhout,Flanders,2300,Kwakkelstraat,,FLANDERS,,,177.0,1103.0,99.0,67,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,,,SEMI_EQUIPPED,16
10157080,APARTMENT,APARTMENT,199000,58.0,1,Antwerp,Turnhout,Flanders,2300,Guldensporenlei,3,FLANDERS,,,810.0,0.0,142.0,58,,,True,,AS_NEW,2016,2,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10157081,HOUSE,HOUSE,265000,131.0,2,Antwerp,Turnhout,Flanders,2300,Emiel Verreesstraat,,FLANDERS,,,644.0,2093.0,412.0,131,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,155,INSTALLED,14
10157082,HOUSE,HOUSE,320000,185.0,3,Antwerp,Turnhout,Flanders,2300,Kongostraat,,FLANDERS,,,444.0,0.0,119.0,185,,,,,GOOD,,2,,NON_FLOOD_ZONE,GAS,True,,True,160,SEMI_EQUIPPED,15
10157083,HOUSE,HOUSE,209000,144.0,3,Antwerp,Turnhout,Flanders,2300,Bentelstraat,,FLANDERS,,,470.0,844.0,236.0,144,,,True,,GOOD,,2,,NON_FLOOD_ZONE,GAS,,,True,85,SEMI_EQUIPPED,20
10157084,APARTMENT,APARTMENT,175000,103.0,2,Antwerp,Poppel,Flanders,2382,Dorp,,FLANDERS,,,335.0,0.0,96.0,103,,,,,TO_BE_DONE_UP,1997,2,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10157085,APARTMENT,APARTMENT,369000,134.0,1,Antwerp,Kasterlee,Flanders,2460,Monseigneur Miertsstraat,2,FLANDERS,SHOP_STREET,,566.0,0.0,166.0,134,,,,,,2022,,,NON_FLOOD_ZONE,,True,,,,INSTALLED,
10157086,APARTMENT,APARTMENT,365000,149.0,2,Antwerp,Kasterlee,Flanders,2460,,2,FLANDERS,,,,,,149,,,,,GOOD,,2,,NON_FLOOD_ZONE,,True,,,,INSTALLED,
10157087,APARTMENT,APARTMENT,627000,168.0,3,Limburg,Hasselt,Flanders,3500,Gelatineboulevard,6,FLANDERS,,,0.0,0.0,0.0,168,,,,,,,,True,,,True,,True,,,
10157088,APARTMENT,APARTMENT,271000,84.0,1,Limburg,Hasselt,Flanders,3500,Broekermolenplein,5,FLANDERS,,,0.0,0.0,0.0,84,,,,,,,,True,,,True,,True,,,
10157089,APARTMENT,GROUND_FLOOR,299900,90.0,2,Antwerp,Beerse,Flanders,2340,Schoolstraat,,FLANDERS,,,237.0,0.0,114.0,90,,,,,,2019,3,,RECOGNIZED_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10157090,APARTMENT,APARTMENT,419000,130.0,3,Antwerp,Hoogstraten,Flanders,2320,Brouwerijstraat,2,FLANDERS,URBAN,,0.0,0.0,0.0,130,,,True,,GOOD,2007,3,,NON_FLOOD_ZONE,,True,,True,,,
10157091,HOUSE,HOUSE,370000,150.0,3,Antwerp,Wortel,Flanders,2323,Worteldorp,,FLANDERS,,,267.0,0.0,242.0,150,,,True,,GOOD,,,,NON_FLOOD_ZONE,,,,True,,,
10157092,APARTMENT,APARTMENT,295000,84.0,2,Antwerp,Beerse,Flanders,2340,Houtseweg,2,FLANDERS,,,408.0,0.0,304.0,84,,,True,,GOOD,2015,2,True,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10157093,APARTMENT,APARTMENT,299900,90.0,2,Antwerp,Beerse,Flanders,2340,Schoolstraat,,FLANDERS,,,237.0,0.0,114.0,90,,,,,,2019,3,,RECOGNIZED_FLOOD_ZONE,GAS,True,,True,,INSTALLED,
10157094,HOUSE,HOUSE,239000,195.0,3,Antwerp,Olen,Flanders,2250,Neerbuul,,FLANDERS,,,1662.0,0.0,15.0,195,,,,,TO_BE_DONE_UP,1964,3,,NON_FLOOD_ZONE,FUELOIL,,,True,,SEMI_EQUIPPED,
10157095,HOUSE,HOUSE,339000,176.0,3,Antwerp,POEDERLEE,Flanders,2275,Baan,,FLANDERS,,,872.0,0.0,68.0,176,,,True,,GOOD,1974,4,,NON_FLOOD_ZONE,ELECTRIC,True,,True,,INSTALLED,
10157096,HOUSE,HOUSE,339000,168.0,2,Antwerp,Westerlo,Flanders,2260,Vismarkt,,FLANDERS,,,449.0,0.0,456.0,168,,,True,,JUST_RENOVATED,,2,,NON_FLOOD_ZONE,GAS,True,,,,INSTALLED,
10157098,HOUSE,HOUSE,235000,139.0,2,Antwerp,Herentals,Flanders,2200,Sint-Antoniusstraat,,FLANDERS,,,732.0,0.0,280.0,139,,,True,,TO_BE_DONE_UP,1955,2,,NON_FLOOD_ZONE,GAS,,,True,,SEMI_EQUIPPED,
10157099,HOUSE,TOWN_HOUSE,329000,213.0,3,Antwerp,Herentals,Flanders,2200,Madrigaalstraat,,FLANDERS,,,745.0,0.0,288.0,213,,,True,,TO_BE_DONE_UP,1975,2,,NON_FLOOD_ZONE,FUELOIL,,,True,,SEMI_EQUIPPED,
10157100,HOUSE,HOUSE,439000,137.0,5,Antwerp,HERSELT,Flanders,2230,Schom,,FLANDERS,COUNTRY,,1516.0,0.0,487.0,137,,,,,GOOD,1959,4,,NON_FLOOD_ZONE,GAS,,,,,SEMI_EQUIPPED,
10157101,HOUSE,EXCEPTIONAL_PROPERTY,340000,330.0,5,Antwerp,Herentals,Flanders,2200,Spekmolenstraat,,FLANDERS,,,649.0,0.0,141.0,330,,,True,,TO_RENOVATE,1951,3,,NON_FLOOD_ZONE,FUELOIL,,,True,,,
10157102,HOUSE,CHALET,179000,50.0,2,Antwerp,HERSELT,Flanders,2230,Beemdeke,,FLANDERS,,,1504.0,0.0,1522.0,50,,,,,AS_NEW,,4,,NON_FLOOD_ZONE,,True,,,,INSTALLED,
10157103,HOUSE,HOUSE,235000,183.0,4,Antwerp,Herentals,Flanders,2200,Sint-Jansstraat,,FLANDERS,URBAN,,177.0,0.0,209.0,183,,,True,,TO_RENOVATE,1930,2,,NON_FLOOD_ZONE,FUELOIL,,,True,,,
