,id,type,average_price,province
11521,10132165,apartment group,247400.0,West-Vlaanderen
11522,8069830,house group,155625.0,West-Vlaanderen
11523,9559421,apartment group,199750.0,West-Vlaanderen
11524,10076899,apartment group,178051.0,West-Vlaanderen
11525,10163061,apartment,329000,West-Vlaanderen
11527,10101235,apartment group,178750.0,Brussel
11528,9621842,apartment group,158000.0,Brussel
11529,10021362,apartment group,195500.0,Brussel
11530,9879367,apartment group,406000.0,Brussel
11531,9079753,apartment group,270000.0,Brussel
11532,9631913,apartment group,252750.0,Brussel
11533,9814641,apartment group,242785.0,Brussel
11534,9846450,house,99000,Brussel
11535,9985953,house,99000,Brussel
11536,9704346,house group,206888.735,Brussel
11537,9595465,house group,215694.715,Brussel
11538,9359446,apartment group,201500.0,Brussel
11539,10115903,house,120000,Brussel
11540,10067806,apartment,119000,Brussel
11541,10130207,house,120000,Brussel
11542,9223779,apartment group,410610.0,Brussel
11543,9802020,apartment group,127500.0,Brussel
11544,10047588,apartment,125000,Brussel
11545,10104913,apartment,129000,Brussel
11546,10078035,house,129000,Brussel
11547,9939452,house group,213400.0,Brussel
11548,9985951,apartment,129000,Brussel
11549,9985952,apartment,129000,Brussel
11550,9985950,apartment,129000,Brussel
11551,9891095,apartment,130000,Brussel
11552,9882564,apartment,130000,Brussel
11553,7016565,apartment group,521200.0,Brussel
11554,10126585,apartment group,242417.5,Brussel
11555,9535621,apartment group,230250.0,Brussel
11556,9999573,apartment,137500,Brussel
11558,8725701,house group,233099.895,Oost-Vlaanderen
11559,10119847,apartment,145000,Oost-Vlaanderen
11560,10070002,house,139500,Oost-Vlaanderen
11561,10107181,apartment group,153500.0,Oost-Vlaanderen
11562,9494508,apartment group,281250.0,Oost-Vlaanderen
11563,9174900,apartment group,266250.0,Oost-Vlaanderen
11564,9532333,apartment group,382750.0,Oost-Vlaanderen
11565,9980864,apartment,149000,Oost-Vlaanderen
11566,10083818,apartment,147500,Oost-Vlaanderen
11567,10075923,house,149000,Oost-Vlaanderen
11568,9977119,house,149000,Oost-Vlaanderen
11569,9601088,house,149000,Oost-Vlaanderen
11570,10097123,apartment,149000,Oost-Vlaanderen
11571,10019077,house,149000,Oost-Vlaanderen
11572,10087889,house,149000,Oost-Vlaanderen
11573,9582696,apartment group,199250.0,Oost-Vlaanderen
11574,10123521,apartment,155000,Oost-Vlaanderen
11575,9961902,apartment group,171000.0,Oost-Vlaanderen
11576,9983163,apartment group,217846.5,Oost-Vlaanderen
11577,9781743,apartment group,258810.0,Oost-Vlaanderen
11578,10129045,apartment,155000,Oost-Vlaanderen
11579,9931367,house,155000,Oost-Vlaanderen
11580,9993219,apartment,156000,Oost-Vlaanderen
11581,10015768,apartment,155000,Oost-Vlaanderen
11582,9313881,apartment group,179750.0,Oost-Vlaanderen
11583,9036522,apartment group,155000.0,Oost-Vlaanderen
11584,9091747,apartment group,179000.0,Oost-Vlaanderen
11585,10134010,apartment,159000,Oost-Vlaanderen
11586,10042458,apartment,159000,Oost-Vlaanderen
11587,10099203,house,159000,Oost-Vlaanderen
11589,10078050,house,165000,Brussel
11590,9622558,apartment group,273176.0,Brussel
11591,9769424,apartment group,217228.5,Brussel
11592,9086302,apartment group,189750.0,Brussel
11593,8645941,apartment group,266500.0,Brussel
11594,9363798,apartment group,372064.5,Brussel
11595,9572067,apartment group,247000.0,Brussel
11596,9673194,apartment,169000,Brussel
11597,9991168,apartment group,309000.0,Brussel
11598,9846452,house,169000,Brussel
11599,10036307,house,169000,Brussel
11600,9781074,apartment group,284000.0,Brussel
11601,8931266,apartment group,257000.0,Brussel
11602,10081305,apartment group,201500.0,Brussel
11603,10108061,apartment group,220495.0,Brussel
11604,9760308,apartment,169500,Brussel
11605,10081345,apartment group,284500.0,Brussel
11606,10016801,apartment,170000,Brussel
11607,9868287,apartment group,193500.0,Brussel
11608,9160589,apartment group,204900.0,Brussel
11609,9505350,apartment group,285462.5,Brussel
11610,10101465,apartment,175000,Brussel
11611,8972719,apartment group,209250.0,Brussel
11612,10130374,apartment group,197500.0,Brussel
11613,10121408,house,175000,Brussel
11614,10065649,apartment group,287000.0,Brussel
11615,10040048,apartment,175000,Brussel
11616,10060832,apartment,179000,Brussel
11617,10112630,apartment group,364301.5,Brussel
11618,9851384,apartment group,198400.0,Brussel
11620,10076221,apartment,179000,Luik
11621,10101681,apartment,179000,Luik
11622,10065627,apartment group,337000.0,Luik
11623,9991916,apartment,180000,Luik
11624,10059062,apartment,179000,Luik
11625,8616939,apartment group,234000.0,Luik
11626,9944665,apartment group,229083.5,Luik
11627,10122662,apartment group,216900.0,Luik
11628,9916938,apartment group,227500.0,Luik
11629,9965519,apartment group,288650.0,Luik
11630,9649200,apartment group,226000.0,Luik
11631,9776298,apartment group,265750.0,Luik
11632,8820657,apartment group,230054.0,Luik
11633,10002845,apartment,183000,Luik
11634,10023134,apartment,184000,Luik
11635,10114864,apartment,184000,Luik
11636,10113138,apartment,184000,Luik
11637,8910762,apartment group,184000.0,Luik
11638,9988061,apartment group,223035.0,Luik
11639,9207633,apartment,185000,Luik
11640,10033859,house,185000,Luik
11641,10012691,apartment,185000,Luik
11642,9507003,apartment group,232250.0,Luik
11643,10004225,house,185000,Luik
11644,9020615,apartment group,289220.0,Luik
11645,9581624,apartment,189000,Luik
11646,9242760,apartment group,235500.0,Luik
11647,10087847,apartment group,233700.0,Luik
11648,9819963,house,189000,Luik
11649,9880986,apartment group,321000.0,Luik
11651,10110525,apartment,189000,VlaamsBrabant
11652,10092413,apartment,189000,VlaamsBrabant
11653,10028451,house,189000,VlaamsBrabant
11654,9522287,apartment group,251750.0,VlaamsBrabant
11655,9775237,apartment group,232000.0,VlaamsBrabant
11656,10109647,apartment,190000,VlaamsBrabant
11657,8910215,apartment group,339745.0,VlaamsBrabant
11658,9968899,apartment group,274500.0,VlaamsBrabant
11659,9626223,apartment group,221000.0,VlaamsBrabant
11660,9886823,apartment group,288500.0,VlaamsBrabant
11661,10112447,apartment,193000,VlaamsBrabant
11662,9580752,apartment group,209783.0,VlaamsBrabant
11663,9898144,apartment group,294564.0,VlaamsBrabant
11664,9958779,apartment group,261975.5,VlaamsBrabant
11665,10130562,apartment group,422000.0,VlaamsBrabant
11666,10118977,apartment,189500,VlaamsBrabant
11667,10069057,house,194000,VlaamsBrabant
11668,9973391,house,195000,VlaamsBrabant
11669,9772382,apartment,195000,VlaamsBrabant
11670,8390362,apartment group,372000.0,VlaamsBrabant
11671,9739576,apartment group,340000.0,VlaamsBrabant
11672,8489232,apartment group,372000.0,VlaamsBrabant
11673,10085603,apartment,195000,VlaamsBrabant
11674,10085602,apartment,195000,VlaamsBrabant
11675,9810425,apartment group,295000.0,VlaamsBrabant
11676,9579313,apartment group,283776.0,VlaamsBrabant
11677,8588611,apartment group,1095750.0,VlaamsBrabant
11678,9075982,apartment group,242500.0,VlaamsBrabant
11679,9948608,apartment group,240750.0,VlaamsBrabant
11680,9824220,apartment group,273250.0,VlaamsBrabant
11682,7775444,apartment group,298500.0,Oost-Vlaanderen
11683,9710999,apartment group,205400.0,Oost-Vlaanderen
11684,9948612,apartment group,197900.0,Oost-Vlaanderen
11685,9834054,apartment group,295250.0,Oost-Vlaanderen
11686,9106248,apartment group,288250.0,Oost-Vlaanderen
11687,10108891,apartment,198000,Oost-Vlaanderen
11688,10129406,apartment group,246500.0,Oost-Vlaanderen
11689,9515793,apartment group,228330.0,Oost-Vlaanderen
11690,10026639,apartment group,214000.0,Oost-Vlaanderen
11691,9885103,apartment group,261250.0,Oost-Vlaanderen
11692,9474388,apartment group,349000.0,Oost-Vlaanderen
11693,10077392,apartment group,279000.0,Oost-Vlaanderen
11694,10015159,house,199000,Oost-Vlaanderen
11695,10120367,apartment,199000,Oost-Vlaanderen
11696,9868131,house,199000,Oost-Vlaanderen
11697,9673036,apartment group,234000.0,Oost-Vlaanderen
11698,10065268,apartment,199000,Oost-Vlaanderen
11699,9737379,house,199000,Oost-Vlaanderen
11700,10036844,apartment,199000,Oost-Vlaanderen
11701,9768237,house,199000,Oost-Vlaanderen
11702,10108693,apartment,199000,Oost-Vlaanderen
11703,9393202,apartment group,259000.0,Oost-Vlaanderen
11704,9546785,apartment group,244000.0,Oost-Vlaanderen
11705,8435841,apartment group,214000.0,Oost-Vlaanderen
11706,9595243,apartment group,269500.0,Oost-Vlaanderen
11707,9993275,apartment group,379500.0,Oost-Vlaanderen
11708,9817867,apartment group,293875.0,Oost-Vlaanderen
11709,9817550,apartment group,293875.0,Oost-Vlaanderen
11710,10107760,apartment,199000,Oost-Vlaanderen
11711,10090171,house,199000,Oost-Vlaanderen
11713,9911163,apartment group,272373.75,Oost-Vlaanderen
11714,9948616,apartment group,208250.0,Oost-Vlaanderen
11715,9967723,apartment group,299000.0,Oost-Vlaanderen
11716,9768773,apartment group,299000.0,Oost-Vlaanderen
11717,7890654,apartment group,215750.0,Oost-Vlaanderen
11718,9708452,apartment group,215750.0,Oost-Vlaanderen
11719,10103718,apartment group,236750.0,Oost-Vlaanderen
11720,9372174,apartment group,349500.0,Oost-Vlaanderen
11721,9948619,apartment group,201000.0,Oost-Vlaanderen
11722,8511065,apartment group,299650.0,Oost-Vlaanderen
11723,9309593,apartment group,300000.0,Oost-Vlaanderen
11724,9573762,apartment group,254500.0,Oost-Vlaanderen
11725,9610530,apartment group,285150.0,Oost-Vlaanderen
11726,10123351,apartment group,258666.0,Oost-Vlaanderen
11727,9441834,apartment group,375250.0,Oost-Vlaanderen
11728,9570396,apartment group,202591.0,Oost-Vlaanderen
11729,8828091,apartment group,301460.0,Oost-Vlaanderen
11730,9898858,apartment group,247750.0,Oost-Vlaanderen
11731,9950894,apartment,205000,Oost-Vlaanderen
11732,10058901,apartment group,227200.0,Oost-Vlaanderen
11733,9226305,apartment group,217000.0,Oost-Vlaanderen
11734,9988433,apartment group,391000.0,Oost-Vlaanderen
11735,9640406,apartment group,300000.0,Oost-Vlaanderen
11736,9480401,apartment group,241437.5,Oost-Vlaanderen
11737,10125538,apartment group,355750.0,Oost-Vlaanderen
11738,9929202,apartment group,267750.0,Oost-Vlaanderen
11739,10101356,apartment group,401007.5,Oost-Vlaanderen
11740,10122769,apartment group,261300.0,Oost-Vlaanderen
11741,9590938,apartment group,256800.0,Oost-Vlaanderen
11742,9911183,apartment group,306264.03,Oost-Vlaanderen
11744,9810559,apartment group,287500.0,Oost-Vlaanderen
11745,9766303,apartment group,272500.0,Oost-Vlaanderen
11746,9437060,apartment,209000,Oost-Vlaanderen
11747,9861272,apartment,210000,Oost-Vlaanderen
11748,9950337,apartment group,279900.0,Oost-Vlaanderen
11749,10004911,apartment group,269000.0,Oost-Vlaanderen
11750,10098942,house,210000,Oost-Vlaanderen
11751,8670495,apartment group,217500.0,Oost-Vlaanderen
11752,10065688,apartment,210000,Oost-Vlaanderen
11753,9675496,apartment group,273000.0,Oost-Vlaanderen
11754,10099143,apartment group,265200.0,Oost-Vlaanderen
11755,8884612,apartment group,224019.0,Oost-Vlaanderen
11756,10006897,apartment group,285500.0,Oost-Vlaanderen
11757,10135516,apartment group,313850.0,Oost-Vlaanderen
11758,9704588,apartment group,214875.0,Oost-Vlaanderen
11759,9391191,apartment group,267575.0,Oost-Vlaanderen
11760,9603425,house group,318203.81,Oost-Vlaanderen
11761,9483888,apartment group,283500.0,Oost-Vlaanderen
11762,9644276,apartment group,213840.0,Oost-Vlaanderen
11763,9753882,apartment group,249945.0,Oost-Vlaanderen
11764,9736642,apartment,215000,Oost-Vlaanderen
11765,9473996,apartment group,215000.0,Oost-Vlaanderen
11766,10112249,apartment group,420000.0,Oost-Vlaanderen
11767,9797478,apartment,215000,Oost-Vlaanderen
11768,10067823,house,215000,Oost-Vlaanderen
11769,7299438,apartment group,225000.0,Oost-Vlaanderen
11770,8665884,apartment group,262000.0,Oost-Vlaanderen
11771,9998413,apartment group,255000.0,Oost-Vlaanderen
11772,8493879,apartment group,349251.5,Oost-Vlaanderen
11773,9253065,apartment group,349251.5,Oost-Vlaanderen
11775,8305928,apartment group,217000.0,VlaamsBrabant
11776,8018096,house group,222083.98,VlaamsBrabant
11777,9579361,apartment group,317906.5,VlaamsBrabant
11778,9803460,apartment group,280832.0,VlaamsBrabant
11779,9543019,apartment group,332198.5,VlaamsBrabant
11780,9542122,apartment group,317906.0,VlaamsBrabant
11781,9467085,apartment group,298784.0,VlaamsBrabant
11782,9404012,apartment,219000,VlaamsBrabant
11783,9708324,apartment,219000,VlaamsBrabant
11784,9953490,apartment,219000,VlaamsBrabant
11785,10076086,apartment,219000,VlaamsBrabant
11786,9997732,house,219000,VlaamsBrabant
11787,9975711,apartment group,289000.0,VlaamsBrabant
11788,9576448,apartment group,220500.0,VlaamsBrabant
11789,8239570,apartment group,244000.0,VlaamsBrabant
11790,8877237,apartment group,249000.0,VlaamsBrabant
11791,10059344,apartment group,284900.0,VlaamsBrabant
11792,10090172,house,219500,VlaamsBrabant
11793,9671826,apartment group,222400.0,VlaamsBrabant
11794,9933753,apartment,220000,VlaamsBrabant
11795,10101773,house,220000,VlaamsBrabant
11796,10114158,apartment group,291250.0,VlaamsBrabant
11797,10021860,apartment,220000,VlaamsBrabant
11798,10117647,apartment,220000,VlaamsBrabant
11799,9947513,apartment group,295000.0,VlaamsBrabant
11800,10126853,apartment group,250000.0,VlaamsBrabant
11801,10086404,apartment group,320000.0,VlaamsBrabant
11802,10133974,apartment group,220000.0,VlaamsBrabant
11803,9820385,apartment group,327116.5,VlaamsBrabant
11804,10085940,apartment group,342500.0,VlaamsBrabant
11806,9842262,apartment group,293500.0,West-Vlaanderen
11807,10082214,apartment,224000,West-Vlaanderen
11808,9666554,apartment group,220586.0,West-Vlaanderen
11809,9657053,apartment group,273775.0,West-Vlaanderen
11810,9632601,apartment group,272500.0,West-Vlaanderen
11811,9711855,apartment group,260400.0,West-Vlaanderen
11812,8911392,apartment group,231500.0,West-Vlaanderen
11813,9838046,apartment group,291150.0,West-Vlaanderen
11814,9065567,apartment group,224500.0,West-Vlaanderen
11815,10069932,apartment,225000,West-Vlaanderen
11816,9855931,apartment group,446000.0,West-Vlaanderen
11817,10129674,apartment,225000,West-Vlaanderen
11818,10134348,apartment,225000,West-Vlaanderen
11819,9993419,apartment,225000,West-Vlaanderen
11820,9950359,apartment group,302400.0,West-Vlaanderen
11821,10127985,apartment group,300000.0,West-Vlaanderen
11822,9078670,apartment group,325000.0,West-Vlaanderen
11823,9792209,apartment group,240000.0,West-Vlaanderen
11824,9330774,apartment group,300000.0,West-Vlaanderen
11825,10123530,apartment,225000,West-Vlaanderen
11826,9829462,apartment group,273500.0,West-Vlaanderen
11827,9159753,apartment group,366890.0,West-Vlaanderen
11828,9268192,apartment group,325000.0,West-Vlaanderen
11829,10126151,house,225000,West-Vlaanderen
11830,10008305,house,225000,West-Vlaanderen
11831,9938335,apartment group,232500.0,West-Vlaanderen
11832,9938334,apartment group,234500.0,West-Vlaanderen
11833,9543458,apartment group,278349.5,West-Vlaanderen
11834,9638089,apartment group,276000.0,West-Vlaanderen
11835,9604898,apartment group,259000.0,West-Vlaanderen
11837,10109621,apartment,229000,Henegouwen
11838,9678375,apartment group,228000.0,Henegouwen
11839,10094602,apartment group,338250.0,Henegouwen
11840,9595862,apartment,229000,Henegouwen
11841,10127031,apartment group,274000.0,Henegouwen
11842,9751975,apartment group,320454.5,Henegouwen
11843,9813825,house,229000,Henegouwen
11844,9941464,house,229000,Henegouwen
11845,10048026,apartment,229000,Henegouwen
11846,9960424,apartment,229000,Henegouwen
11847,10039154,apartment group,246500.0,Henegouwen
11848,10119568,apartment group,239250.0,Henegouwen
11849,9947600,house group,297200.5,Henegouwen
11850,10091918,apartment group,364250.0,Henegouwen
11851,9969465,apartment group,364250.0,Henegouwen
11852,10100139,apartment group,284250.0,Henegouwen
11853,10076117,apartment,229500,Henegouwen
11854,9967364,apartment group,286750.0,Henegouwen
11855,10051693,apartment group,477500.0,Henegouwen
11856,10116430,apartment,229950,Henegouwen
11857,9355921,apartment group,249900.0,Henegouwen
11858,9850489,apartment,230000,Henegouwen
11859,10011862,apartment,230000,Henegouwen
11860,9735712,apartment group,274500.0,Henegouwen
11861,9847040,apartment group,285000.0,Henegouwen
11862,10113920,apartment group,241900.0,Henegouwen
11863,9875461,apartment group,305000.0,Henegouwen
11864,9551782,apartment group,407500.0,Henegouwen
11865,9950379,apartment group,276400.0,Henegouwen
11866,10086627,apartment group,281132.0,Henegouwen
11868,10011943,apartment,235000,West-Vlaanderen
11869,10003223,apartment,235000,West-Vlaanderen
11870,9974497,house,235000,West-Vlaanderen
11871,9985317,house group,234500.0,West-Vlaanderen
11872,9017116,apartment group,273910.0,West-Vlaanderen
11873,10116727,apartment group,544703.5,West-Vlaanderen
11874,10018188,apartment,235000,West-Vlaanderen
11875,9680048,apartment group,241750.0,West-Vlaanderen
11876,10135265,apartment,235200,West-Vlaanderen
11877,9810277,apartment group,366639.0,West-Vlaanderen
11878,10110957,apartment,236000,West-Vlaanderen
11879,9876477,apartment group,329919.5,West-Vlaanderen
11880,9420721,apartment group,286000.0,West-Vlaanderen
11881,8677653,apartment group,363369.5,West-Vlaanderen
11882,9904757,apartment group,287250.0,West-Vlaanderen
11883,9580190,apartment group,334500.0,West-Vlaanderen
11884,9912368,apartment,239000,West-Vlaanderen
11885,9393461,apartment group,237500.0,West-Vlaanderen
11886,9631750,apartment group,353250.0,West-Vlaanderen
11887,9221754,apartment group,318625.0,West-Vlaanderen
