id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9922564,apartment,apartment,319500,for sale,installed,electric,3,,true,,,,Antwerpen
10038600,apartment,apartment,305000,for sale,installed,gas,1,,true,,,,Antwerpen
10011498,apartment,apartment,325000,for sale,installed,,3,,,,true,,Antwerpen
9950846,apartment,apartment,325000,for sale,usa hyper equipped,,1,,true,,,,Antwerpen
10129763,apartment,apartment,344000,for sale,installed,gas,2,,true,,,,Antwerpen
10122854,apartment,duplex,349000,for sale,installed,,4,,true,,,,Antwerpen
10104303,apartment,apartment,345000,for sale,installed,gas,3,,,,,,Antwerpen
10124932,apartment,loft,355000,for sale,usa hyper equipped,gas,1,,true,,,,Antwerpen
9956359,apartment,apartment,350000,for sale,installed,electric,1,,true,,,,Antwerpen
9948210,apartment,apartment,359000,for sale,installed,electric,2,,true,,,,Antwerpen
10096714,apartment,duplex,365000,for sale,usa installed,gas,3,,,,,,Antwerpen
10083958,apartment,apartment,365000,for sale,semi equipped,,2,,true,,,,Antwerpen
10029908,apartment,apartment,365000,for sale,usa hyper equipped,gas,2,,true,,,,Antwerpen
10096713,apartment,duplex,365000,for sale,usa installed,gas,3,,,,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10120217,house,house,380000,for sale,hyper equipped,gas,2,230,true,120,,,Veurne
9990379,apartment,duplex,380000,for sale,usa installed,,4,,true,,,,Veurne
9941943,apartment,apartment,379000,for sale,semi equipped,gas,3,,,,,,Veurne
10131985,apartment,apartment,365000,for sale,usa installed,gas,3,,,,,,Veurne
9938686,apartment,triplex,375000,for sale,usa hyper equipped,gas,4,,true,,,,Veurne
9995156,apartment,apartment,375000,for sale,installed,electric,2,,,,,,Veurne
9798944,apartment,apartment,385000,for sale,installed,electric,2,,true,,,,Veurne
10100385,apartment,apartment,399000,for sale,installed,gas,3,,true,,,,Veurne
10069385,apartment,loft,395000,for sale,hyper equipped,,3,,true,,,,Veurne
10106170,apartment,apartment,395000,for sale,usa hyper equipped,,2,,true,,,,Veurne
10107787,apartment,penthouse,395000,for sale,installed,,2,,true,,,,Veurne
10110306,apartment,apartment,398000,for sale,hyper equipped,,2,,true,,,,Veurne
10122727,apartment,apartment,399000,for sale,installed,gas,3,,true,,,,Veurne
9891399,apartment,apartment,410000,for sale,hyper equipped,gas,3,,true,,,,Veurne
10118253,apartment,apartment,415000,for sale,installed,gas,2,,true,,,,Veurne
9909110,apartment,apartment,430000,for sale,hyper equipped,gas,2,,true,,,,Veurne
10066186,apartment,apartment,420000,for sale,installed,,2,,true,,,,Veurne
9641252,apartment,penthouse,445000,for sale,installed,electric,2,,true,,,,Veurne
10130791,apartment,apartment,430000,for sale,installed,gas,2,,true,,,,Veurne
10048901,apartment,apartment,475000,for sale,installed,fueloil,3,,true,,,,Veurne
10062146,apartment,apartment,485000,for sale,hyper equipped,gas,3,,true,,,,Veurne
9763277,apartment,penthouse,495000,for sale,hyper equipped,,2,,true,,,,Veurne
9537455,apartment,apartment,549000,for sale,hyper equipped,,1,,true,,,,Veurne
9951833,apartment,apartment,499000,for sale,not installed,,3,,true,,,,Veurne
9976027,apartment,loft,499000,for sale,not installed,,3,,true,,,,Veurne
10106848,apartment,apartment,575000,for sale,installed,,3,,true,,,,Veurne
10061086,apartment,apartment,595000,for sale,installed,gas,3,,true,,,,Veurne
10008228,apartment,duplex,629000,for sale,installed,,2,,true,150,,,Veurne
10105386,apartment,apartment,699000,for sale,installed,electric,2,,,,,,Veurne
10048472,apartment,apartment,675000,for sale,installed,gas,3,,true,,,,Veurne
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10128224,apartment,apartment,795000,for sale,installed,,4,,,,,,Brussel
10053659,apartment,apartment,850000,for sale,installed,electric,2,,true,,,,Brussel
10012517,house,house,935000,for sale,installed,fueloil,7,1769,true,900,,,Brussel
10111776,apartment,penthouse,725000,for sale,installed,gas,3,,,,,,Brussel
9953228,apartment,apartment,845000,for sale,hyper equipped,,3,,true,,,,Brussel
10120034,apartment,duplex,975000,for sale,usa hyper equipped,gas,4,,true,,,,Brussel
9150185,apartment,apartment,980000,for sale,hyper equipped,gas,3,,true,,,,Brussel
10042904,apartment,apartment,1195000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10103036,apartment,loft,1045000,for sale,installed,gas,3,,true,,,,Brussel
9978683,apartment,apartment,1195000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10075221,apartment,penthouse,1050000,for sale,installed,electric,2,,true,,,,Brussel
10106136,apartment,apartment,1550000,for sale,hyper equipped,gas,3,,true,,,,Brussel
9961641,apartment,duplex,2100000,for sale,usa installed,gas,3,,true,,,,Brussel
10148313,house,house,189250,for sale,,pellet,3,60,true,,,,Brussel
10152361,apartment,apartment,675000,for sale,semi equipped,gas,3,,true,,,1,Brussel
10037322,house,house,383000,for sale,semi equipped,gas,3,426,true,426,,,Brussel
10148106,house,country cottage,320000,for sale,,electric,3,669,,,,,Brussel
10148170,house,house,349000,for sale,installed,fueloil,3,305,true,,,,Brussel
10148030,house,house,419000,for sale,installed,gas,4,330,true,,,,Brussel
10146853,house,house,448000,for sale,semi equipped,gas,3,440,,,,,Brussel
10147010,house,house,475000,for sale,,gas,4,488,true,,,,Brussel
10147388,house,house,425000,for sale,installed,electric,2,1152,true,977,,,Brussel
10147980,house,house,490000,for sale,installed,gas,3,155,true,70,,,Brussel
10147862,house,house,725000,for sale,usa hyper equipped,gas,4,600,true,500,,,Brussel
10147009,house,house,1250000,for sale,usa hyper equipped,gas,3,142,true,,,,Brussel
10149132,apartment,ground floor,269000,for sale,,gas,2,,true,,,,Brussel
10150470,apartment,apartment,275000,for sale,,gas,2,,true,,,,Brussel
10149109,apartment,apartment,318000,for sale,hyper equipped,gas,1,,true,,,,Brussel
10150744,apartment,apartment,279000,for sale,hyper equipped,gas,2,,true,,,,Brussel
10134120,apartment,ground floor,369000,for sale,usa hyper equipped,gas,2,,true,,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10152933,house,house,350000,for sale,,fueloil,3,2670,,,,,Brugge
10154121,house,house,277000,for sale,not installed,,4,363,,229,,,Brugge
10137826,apartment,apartment,285000,for sale,,electric,2,,true,,,,Brugge
10151045,apartment,penthouse,520000,for sale,,gas,2,,true,,,,Brugge
10153210,house,house,249000,for sale,installed,fueloil,3,469,,,,,Brugge
10072797,apartment,penthouse,1590000,for sale,installed,gas,3,,true,,,,Brugge
10085590,house,villa,475000,for sale,usa installed,gas,4,1188,true,,,,Brugge
10151369,house,exceptional property,3750000,for sale,hyper equipped,,5,6585,,6585,,,Brugge
10153253,house,exceptional property,498000,for sale,installed,fueloil,4,726,true,700,,,Brugge
10159752,apartment,apartment,364000,for sale,installed,gas,2,,true,,,1,Brugge
9984544,house,house,169000,for sale,,electric,0,175,,,,,Brugge
10159773,house,house,279000,for sale,,,3,359,,,,,Brugge
10158223,house,house,215000,for sale,,gas,2,213,,,,,Brugge
10159745,apartment,apartment,325000,for sale,hyper equipped,gas,2,,true,52,,1,Brugge
10159138,house,house,324000,for sale,installed,gas,3,93,true,,,,Brugge
10158698,house,house,387000,for sale,semi equipped,gas,3,798,true,,,,Brugge
10156798,apartment,apartment,135000,for sale,installed,gas,2,,true,,,,Brugge
9962963,apartment,ground floor,183000,for sale,installed,electric,3,,true,,,,Brugge
10159704,house,house,550000,for sale,installed,electric,3,1013,true,600,,,Brugge
10156818,apartment,apartment,225000,for sale,semi equipped,gas,2,,,,,,Brugge
10154751,apartment,apartment,299900,for sale,installed,gas,2,,true,,,,Brugge
10156041,apartment,apartment,1300000,for sale,installed,gas,3,,true,,,,Brugge
10138288,apartment,apartment,209000,for sale,installed,fueloil,2,,true,,,,Brugge
10161217,house,house,265000,for sale,,,5,206,,,,,Brugge
10161564,house,house,395000,for sale,installed,gas,5,480,,,,,Brugge
10049044,apartment,apartment,210000,for sale,not installed,,2,,true,,,,Brugge
10140358,apartment,apartment,290000,for sale,installed,gas,2,,,,,,Brugge
10142210,apartment,apartment,350000,for sale,installed,,3,,true,,,,Brugge
10161361,house,house,595000,for sale,hyper equipped,gas,4,807,true,652,,,Brugge
10138715,apartment,apartment,645000,for sale,hyper equipped,gas,2,,true,,,,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10161336,house,villa,745000,for sale,hyper equipped,gas,4,963,true,,,,Leuven
10140448,apartment,apartment,745000,for sale,installed,gas,4,,true,,,,Leuven
10141258,apartment,apartment,950000,for sale,usa hyper equipped,gas,4,,true,60,,,Leuven
10134388,house,house,189500,for sale,semi equipped,fueloil,3,700,true,,,,Leuven
10161575,house,house,695000,for sale,hyper equipped,gas,6,384,true,170,,,Leuven
10135582,house,house,429000,for sale,installed,gas,4,423,true,999,,,Leuven
10139994,apartment,penthouse,750000,for sale,installed,gas,3,,true,,,,Leuven
10135640,house,villa,625000,for sale,,gas,3,1150,true,,,,Leuven
10135639,house,house,625000,for sale,,gas,3,1150,true,,,,Leuven
10159854,apartment,apartment,249000,for sale,semi equipped,gas,3,,,,,,Leuven
10160146,apartment,apartment,218000,for sale,usa hyper equipped,gas,2,,true,,,,Leuven
10143008,apartment,apartment,500000,for sale,,gas,3,,true,,,,Leuven
10159785,apartment,apartment,695000,for sale,,fueloil,2,,true,,,,Leuven
10159784,apartment,apartment,385000,for sale,,fueloil,3,,true,,,,Leuven
10138484,house,house,259000,for sale,hyper equipped,gas,3,300,true,150,,,Leuven
10138458,house,house,149000,for sale,installed,fueloil,2,640,,490,,,Leuven
10139681,house,house,349000,for sale,installed,fueloil,4,2043,true,925,,,Leuven
10138736,house,house,365000,for sale,installed,fueloil,4,1770,true,1670,,,Leuven
10139737,house,town house,493000,for sale,hyper equipped,gas,3,331,true,25,,,Leuven
10139735,house,house,493000,for sale,hyper equipped,gas,3,331,true,25,,,Leuven
10138247,house,villa,795000,for sale,hyper equipped,fueloil,3,4047,true,,true,,Leuven
10138252,house,other property,795000,for sale,hyper equipped,fueloil,3,4047,true,,true,,Leuven
10001137,apartment,service flat,215000,for sale,installed,gas,1,,true,,,1,Leuven
10001138,apartment,service flat,230000,for sale,installed,gas,1,,true,,,1,Leuven
10001139,apartment,service flat,275000,for sale,installed,gas,2,,true,,,1,Leuven
10130244,apartment,apartment,245000,for sale,not installed,,2,,true,,,1,Leuven
9855459,apartment,apartment,281750,for sale,hyper equipped,gas,2,,true,,,1,Leuven
10127987,apartment,apartment,295000,for sale,installed,gas,2,,true,,,1,Leuven
10140129,house,house,349000,for sale,semi equipped,gas,2,458,true,330,,,Leuven
10127986,apartment,apartment,300000,for sale,installed,gas,2,,true,,,1,Leuven
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9824213,apartment,apartment,350000,for sale,usa hyper equipped,gas,2,,true,,,1,Halle-Vilvoorde
10120701,apartment,penthouse,349000,for sale,installed,gas,2,,true,,,1,Halle-Vilvoorde
10102007,apartment,apartment,310000,for sale,usa installed,gas,2,,,,,1,Halle-Vilvoorde
10120702,apartment,apartment,349000,for sale,installed,gas,3,,true,,,1,Halle-Vilvoorde
10024401,apartment,apartment,315000,for sale,installed,gas,1,,true,,,1,Halle-Vilvoorde
10024399,apartment,apartment,320000,for sale,installed,gas,1,,true,,,1,Halle-Vilvoorde
10024400,apartment,apartment,420000,for sale,installed,gas,2,,true,,,1,Halle-Vilvoorde
10053668,apartment,apartment,403000,for sale,usa hyper equipped,gas,1,,true,,,1,Halle-Vilvoorde
9828202,apartment,apartment,365000,for sale,installed,gas,2,,true,,,1,Halle-Vilvoorde
10024398,apartment,apartment,425000,for sale,installed,gas,2,,true,,,1,Halle-Vilvoorde
10104221,apartment,duplex,429000,for sale,usa hyper equipped,gas,2,,true,,,1,Halle-Vilvoorde
9792693,apartment,penthouse,445000,for sale,not installed,gas,3,,true,,,1,Halle-Vilvoorde
10064698,apartment,apartment,465000,for sale,usa hyper equipped,gas,2,,true,,,1,Halle-Vilvoorde
10121354,apartment,apartment,477122,for sale,hyper equipped,gas,3,,true,,,1,Halle-Vilvoorde
10062943,apartment,apartment,582500,for sale,usa hyper equipped,gas,3,,true,,,1,Halle-Vilvoorde
10024397,apartment,apartment,590000,for sale,installed,gas,2,,true,,,1,Halle-Vilvoorde
10117100,apartment,apartment,625000,for sale,hyper equipped,gas,2,,true,,,1,Halle-Vilvoorde
9945754,apartment,penthouse,1350000,for sale,usa hyper equipped,gas,3,,true,,,1,Halle-Vilvoorde
10089642,apartment,apartment,2370000,for sale,hyper equipped,gas,3,,true,,,1,Halle-Vilvoorde
8789102,apartment,apartment,1149000,for sale,hyper equipped,gas,2,,true,,true,1,Halle-Vilvoorde
10142845,house,house,337000,for sale,semi equipped,gas,4,1139,,500,,,Halle-Vilvoorde
10158707,apartment group,apartment group,239000 - 279000,for sale,,,,,,,,1,Halle-Vilvoorde
10161977,apartment,apartment,385000,for sale,installed,gas,3,,,,,,Halle-Vilvoorde
10146691,house,house,269000,for sale,installed,gas,3,165,true,80,,,Halle-Vilvoorde
10146400,house,house,347000,for sale,semi equipped,fueloil,3,340,,,,,Halle-Vilvoorde
10146802,house,house,549000,for sale,installed,gas,5,590,,,,,Halle-Vilvoorde
10146335,house,house,205000,for sale,installed,gas,3,176,,94,,,Halle-Vilvoorde
9846383,apartment,apartment,220000,for sale,usa hyper equipped,gas,1,,true,,,1,Halle-Vilvoorde
9846381,apartment,apartment,220000,for sale,usa hyper equipped,gas,1,,true,,,1,Halle-Vilvoorde
10147659,apartment,apartment,239000,for sale,hyper equipped,gas,2,,,,,,Halle-Vilvoorde
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10134092,apartment,apartment,245000,for sale,installed,electric,1,,,,,,Antwerpen
10150565,house,house,325000,for sale,,,5,115,,22,,,Antwerpen
10148105,apartment,flat studio,275000,for sale,semi equipped,fueloil,0,,,,,,Antwerpen
10134984,apartment,apartment,245000,for sale,,fueloil,2,,true,,,,Antwerpen
10151307,house,house,189000,for sale,semi equipped,fueloil,2,200,,,,,Antwerpen
10148379,apartment,apartment,251000,for sale,,,1,,true,,,,Antwerpen
10133629,apartment,apartment,329000,for sale,installed,electric,2,,true,,,,Antwerpen
10086696,house,mixed use building,464000,for sale,installed,fueloil,3,642,true,155,,,Antwerpen
10151199,house,villa,519000,for sale,installed,gas,3,1053,true,572,,,Antwerpen
10134218,apartment,apartment,345000,for sale,,gas,2,,,,,,Antwerpen
10086693,house,house,464000,for sale,installed,fueloil,3,642,true,155,,,Antwerpen
10131705,house,house,495000,for sale,installed,,5,1552,,,true,,Antwerpen
10149535,house,villa,1095000,for sale,installed,gas,3,3051,true,,,,Antwerpen
10154417,apartment,apartment,245000,for sale,installed,gas,2,,true,,,1,Antwerpen
10156983,house,house,225000,for sale,,gas,3,94,true,,,,Antwerpen
10156986,house,villa,475000,for sale,,fueloil,5,1900,true,,,,Antwerpen
10156611,house,house,339000,for sale,semi equipped,fueloil,4,2117,,,,,Antwerpen
10156196,house,house,335000,for sale,usa installed,gas,3,140,true,32,,,Antwerpen
10154593,house,exceptional property,1395000,for sale,installed,gas,4,4140,true,,true,,Antwerpen
10154292,apartment,apartment,159000,for sale,installed,,3,,true,,,,Antwerpen
10112195,apartment,apartment,185000,for sale,hyper equipped,gas,2,,,,,,Antwerpen
10160306,house,town house,145000,for sale,semi equipped,fueloil,3,0,true,,,,Antwerpen
9958872,apartment,apartment,205000,for sale,installed,gas,2,,,,,,Antwerpen
10152676,apartment,apartment,219000,for sale,installed,,2,,true,,,,Antwerpen
10138828,apartment,apartment,159000,for sale,installed,gas,2,,true,,,,Antwerpen
10138668,apartment,apartment,199000,for sale,not installed,gas,2,,true,,,,Antwerpen
10161031,house,villa,220000,for sale,semi equipped,fueloil,2,495,true,,,,Antwerpen
10071915,house,house,260000,for sale,,,3,392,true,324,,,Antwerpen
10139887,apartment,apartment,275000,for sale,not installed,,1,,,,,,Antwerpen
10160168,house,house,309000,for sale,installed,gas,3,611,true,,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10138213,apartment,apartment,419000,for sale,installed,gas,3,,true,,,,Aalst
10106429,apartment,apartment,365000,for sale,installed,,2,,,,,,Aalst
10160535,house,house,319000,for sale,usa installed,gas,5,320,true,,,,Aalst
10160849,house,house,595000,for sale,hyper equipped,gas,3,0,true,,,,Aalst
10160116,house,mixed use building,510000,for sale,hyper equipped,gas,3,605,true,,,,Aalst
10138454,apartment,apartment,340000,for sale,hyper equipped,gas,3,,,,,,Aalst
9876026,house,house,35000,for sale,usa installed,gas,2,228,true,50,,,Aalst
10092041,house,house,179000,for sale,semi equipped,gas,2,50,,,,,Aalst
10114797,house,house,185000,for sale,installed,gas,2,245,true,,,,Aalst
10007084,house,house,160000,for sale,not installed,fueloil,3,682,,,,,Aalst
10160738,house,villa,700000,for sale,usa hyper equipped,gas,5,1102,true,650,,,Aalst
9965078,house,country cottage,150000,for sale,not installed,fueloil,4,1345,,,,,Aalst
10043251,house,house,249000,for sale,installed,gas,2,1717,true,,,,Aalst
10131861,house,house,235000,for sale,hyper equipped,gas,2,76,,14,,,Aalst
10125572,house,mixed use building,269000,for sale,,gas,3,89,true,,,,Aalst
10105437,house,house,269000,for sale,,gas,3,517,,,,,Aalst
10095667,house,house,220000,for sale,,fueloil,3,157,,,,,Aalst
10093436,house,house,219000,for sale,,fueloil,4,429,,200,,,Aalst
9188753,house,mixed use building,285000,for sale,,fueloil,4,401,true,,,,Aalst
9960572,house,exceptional property,289000,for sale,not installed,gas,3,325,true,170,,,Aalst
10098791,house,house,310000,for sale,installed,gas,3,648,,,,,Aalst
10119132,house,house,339000,for sale,hyper equipped,gas,3,97,true,,,,Aalst
10087790,house,house,335000,for sale,,gas,5,60,,,,,Aalst
10127732,house,house,310000,for sale,,gas,3,72,true,,,,Aalst
10062942,house,house,345000,for sale,installed,gas,7,563,true,300,,,Aalst
9952288,house,house,349000,for sale,,fueloil,3,720,true,,,,Aalst
10033220,house,house,349000,for sale,installed,gas,3,83,true,,,,Aalst
10081480,house,villa,349000,for sale,,fueloil,4,1918,true,1500,,,Aalst
10026663,house,house,349000,for sale,hyper equipped,fueloil,3,1715,true,1715,,,Aalst
10039006,house,house,349000,for sale,,gas,2,140,true,88,,,Aalst
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10114798,house,house,375000,for sale,installed,gas,3,280,true,,,,Mechelen
10133671,house,house,374000,for sale,installed,gas,2,558,,1,,,Mechelen
10123702,house,house,389000,for sale,not installed,gas,5,90,,40,,,Mechelen
9966250,house,house,390000,for sale,not installed,gas,3,105,true,,,,Mechelen
10056917,house,house,395000,for sale,installed,fueloil,5,971,,600,,,Mechelen
10087125,house,house,390000,for sale,,gas,4,450,,,,,Mechelen
9914918,house,house,420000,for sale,,gas,4,1098,true,,,,Mechelen
10049690,house,bungalow,420000,for sale,usa semi equipped,electric,3,559,true,419,,,Mechelen
10121872,house,house,430000,for sale,,gas,2,177,,102,,,Mechelen
10106964,house,bungalow,429000,for sale,installed,fueloil,2,670,,,,,Mechelen
9955007,house,house,440000,for sale,installed,fueloil,2,1767,,1600,,,Mechelen
10101693,house,house,449000,for sale,hyper equipped,electric,3,374,true,200,,,Mechelen
9983359,house,mixed use building,450000,for sale,installed,fueloil,3,518,true,,,,Mechelen
9993342,house,house,450000,for sale,hyper equipped,fueloil,5,1254,true,,,,Mechelen
10087034,house,other property,450000,for sale,,pellet,8,3031,true,,,,Mechelen
10087033,house,mixed use building,450000,for sale,,pellet,8,3031,true,,,,Mechelen
10081985,house,house,450000,for sale,installed,gas,4,354,true,270,,,Mechelen
10087032,house,house,450000,for sale,,pellet,8,3031,true,,,,Mechelen
10107082,house,mansion,475000,for sale,,gas,3,60,true,,,,Mechelen
10014855,house,house,475000,for sale,installed,gas,4,200,true,,,,Mechelen
10053902,house,villa,475000,for sale,,gas,3,755,true,,,,Mechelen
10120440,house,house,497750,for sale,installed,gas,4,650,true,350,,,Mechelen
10095146,house,house,495000,for sale,usa hyper equipped,gas,3,240,true,127,,,Mechelen
9895953,house,villa,495000,for sale,usa installed,gas,2,75,,,,,Mechelen
10043594,house,house,499000,for sale,not installed,fueloil,16,595,,329,,,Mechelen
10005194,house,villa,499000,for sale,installed,fueloil,4,1752,true,,,,Mechelen
10009894,house,exceptional property,499000,for sale,not installed,fueloil,16,595,,329,,,Mechelen
10101275,house,house,535000,for sale,installed,gas,3,143,true,87,,,Mechelen
10099094,house,house,535000,for sale,installed,fueloil,3,170,true,20,,,Mechelen
10127212,house,mansion,545000,for sale,installed,gas,4,1275,true,,,,Mechelen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10085930,house,villa,549000,for sale,,gas,3,899,true,,,,Brussel
10041197,house,house,570000,for sale,installed,gas,5,1398,true,1060,,,Brussel
10086787,house,house,545000,for sale,hyper equipped,gas,3,631,true,631,,,Brussel
9789688,house,house,549000,for sale,semi equipped,gas,6,555,true,380,true,,Brussel
10000608,house,house,580000,for sale,installed,gas,3,753,true,310,true,,Brussel
9792725,house,house,549000,for sale,semi equipped,gas,6,555,true,380,true,,Brussel
9851914,house,house,595000,for sale,usa semi equipped,gas,6,75,,,,,Brussel
10053901,house,villa,585000,for sale,,gas,3,1187,true,,,,Brussel
10078043,house,villa,595000,for sale,installed,fueloil,5,800,true,,,,Brussel
10091797,house,villa,629000,for sale,hyper equipped,gas,3,630,,300,,,Brussel
10133407,house,mansion,625000,for sale,,gas,3,1150,true,,,,Brussel
10041067,house,house,599000,for sale,hyper equipped,gas,5,1237,true,,,,Brussel
9679905,house,mixed use building,639000,for sale,installed,fueloil,5,40100,true,,,,Brussel
9916186,house,villa,640000,for sale,hyper equipped,gas,5,293,true,200,,,Brussel
10058390,house,villa,645000,for sale,,gas,3,2080,,,,,Brussel
9899530,house,villa,650000,for sale,,gas,3,1575,true,,,,Brussel
10080211,house,villa,650000,for sale,installed,gas,7,730,true,,,,Brussel
10108197,house,country cottage,690000,for sale,installed,fueloil,4,2400,true,,,,Brussel
10110755,house,house,695000,for sale,hyper equipped,gas,4,65,true,,,,Brussel
10087410,house,house,675000,for sale,,gas,5,1153,true,,,,Brussel
9618806,house,house,695000,for sale,installed,gas,5,256,,8,,,Brussel
10101125,house,villa,695000,for sale,,gas,3,2083,true,,true,,Brussel
9617516,house,mixed use building,695000,for sale,installed,gas,5,256,,8,,,Brussel
10098838,house,house,695000,for sale,,gas,3,2083,true,,true,,Brussel
10106819,house,house,700000,for sale,installed,gas,5,1102,true,,,,Brussel
10007122,house,villa,699000,for sale,,gas,3,2619,true,2000,,,Brussel
10081046,house,villa,699000,for sale,,gas,3,2619,true,2000,,,Brussel
10086163,house,house,749500,for sale,usa hyper equipped,gas,5,646,true,,,,Brussel
10106820,house,house,700000,for sale,installed,gas,5,1102,true,,,,Brussel
10039330,house,mansion,785000,for sale,hyper equipped,gas,5,241,true,130,,,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10085732,house,house,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
10085734,house,apartment block,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
10107180,house,exceptional property,820000,for sale,hyper equipped,gas,3,500,true,200,,,Halle-Vilvoorde
9858614,house,house,850000,for sale,usa hyper equipped,gas,5,500,true,,,,Halle-Vilvoorde
10085735,house,apartment block,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
10113655,house,apartment block,795000,for sale,installed,gas,8,270,true,150,,,Halle-Vilvoorde
10085731,house,house,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
10085730,house,house,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
10024252,house,house,875000,for sale,not installed,gas,6,360,true,105,,,Halle-Vilvoorde
10085733,house,apartment block,860000,for sale,installed,gas,6,373,true,,,,Halle-Vilvoorde
9968909,house,villa,890000,for sale,installed,fueloil,3,3375,true,,,,Halle-Vilvoorde
9694901,house,house,949000,for sale,hyper equipped,gas,6,135,true,60,,,Halle-Vilvoorde
9984646,house,villa,900000,for sale,installed,fueloil,5,1800,,,,,Halle-Vilvoorde
10127410,house,mixed use building,1295000,for sale,installed,gas,5,3700,,,,,Halle-Vilvoorde
10000305,house,villa,1029000,for sale,hyper equipped,gas,4,1181,true,,true,,Halle-Vilvoorde
10120035,house,apartment block,975000,for sale,usa hyper equipped,gas,9,80,,,,,Halle-Vilvoorde
9515908,house,house,950000,for sale,installed,gas,5,170,true,100,,,Halle-Vilvoorde
10096723,house,town house,1295000,for sale,usa hyper equipped,gas,4,301,true,301,true,,Halle-Vilvoorde
10127406,house,villa,1295000,for sale,installed,gas,5,3700,,,,,Halle-Vilvoorde
9925211,house,villa,1750000,for sale,installed,gas,4,10000,,,true,,Halle-Vilvoorde
10127413,house,mixed use building,1295000,for sale,installed,gas,5,3700,,,,,Halle-Vilvoorde
9974272,house,mixed use building,1750000,for sale,usa hyper equipped,gas,0,1255,true,,,,Halle-Vilvoorde
9817018,house,house,1995000,for sale,hyper equipped,gas,6,627,true,627,,,Halle-Vilvoorde
9922307,house,villa,2175000,for sale,usa hyper equipped,gas,4,586,true,586,,,Halle-Vilvoorde
10123513,house,house,2300000,for sale,usa hyper equipped,gas,4,288,true,,,,Halle-Vilvoorde
9819472,house,villa,1995000,for sale,hyper equipped,gas,6,627,true,,,,Halle-Vilvoorde
10093481,house,house,3675000,for sale,installed,fueloil,5,42000,true,,,,Halle-Vilvoorde
10154614,apartment,apartment,185000,for sale,installed,gas,2,,true,,,,Halle-Vilvoorde
10159006,apartment,apartment,329000,for sale,installed,gas,2,,,,,,Halle-Vilvoorde
10157907,apartment,apartment,680000,for sale,installed,gas,4,,true,230,,,Halle-Vilvoorde
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10137814,house,house,269000,for sale,semi equipped,electric,2,124,true,,,,Gent
10136060,house,house,125000,for sale,not installed,gas,2,94,true,,,,Gent
10136644,house,house,375000,for sale,usa installed,gas,4,240,true,,,,Gent
10136981,house,house,449000,for sale,not installed,electric,5,1263,,,,,Gent
