id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9902773,apartment group,apartment group,224900 - 234900,for sale,,,,,,,,1,Kortrijk
9434102,apartment group,apartment group,231942 - 313642,for sale,,,,,,,,1,Kortrijk
9482343,apartment group,apartment group,233000 - 348000,for sale,,,,,,,,1,Kortrijk
9921164,apartment group,apartment group,238000 - 319000,for sale,,,,,,,,1,Kortrijk
8652247,apartment group,apartment group,242500 - 247500,for sale,,,,,,,,1,Kortrijk
8497869,apartment group,apartment group,242500 - 247500,for sale,,,,,,,,1,Kortrijk
9048086,apartment group,apartment group,245000 - 375000,for sale,,,,,,,,1,Kortrijk
9837461,apartment group,apartment group,244000 - 251000,for sale,,,,,,,,1,Kortrijk
9726666,apartment group,apartment group,245000 - 456900,for sale,,,,,,,,1,Kortrijk
9660950,apartment group,apartment group,245000 - 265000,for sale,,,,,,,,1,Kortrijk
10002305,apartment group,apartment group,246750 - 330750,for sale,,,,,,,,1,Kortrijk
9105640,apartment group,apartment group,248000 - 263000,for sale,,,,,,,,1,Kortrijk
9736519,apartment group,apartment group,247627.8 - 264262.5,for sale,,,,,,,,1,Kortrijk
9947988,apartment group,apartment group,247250 - 600000,for sale,,,,,,,,1,Kortrijk
10100903,apartment group,apartment group,249515.72 - 397947.97,for sale,,,,,,,,1,Kortrijk
8952136,apartment group,apartment group,249400 - 357600,for sale,,,,,,,,1,Kortrijk
8987239,apartment group,apartment group,255000 - 255000,for sale,,,,,,,,1,Kortrijk
9944643,apartment group,apartment group,258000 - 382000,for sale,,,,,,,,1,Kortrijk
9950173,apartment group,apartment group,258500 - 283500,for sale,,,,,,,,1,Kortrijk
9989446,apartment group,apartment group,265000 - 265000,for sale,,,,,,,,1,Kortrijk
8787746,apartment group,apartment group,259500 - 329500,for sale,,,,,,,,1,Kortrijk
8798417,apartment group,apartment group,259500 - 329500,for sale,,,,,,,,1,Kortrijk
9256939,apartment group,apartment group,265000 - 325000,for sale,,,,,,,,1,Kortrijk
9383775,apartment group,apartment group,265000 - 330000,for sale,,,,,,,,1,Kortrijk
9907535,apartment group,apartment group,265000 - 395000,for sale,,,,,,,,1,Kortrijk
9903433,apartment group,apartment group,266080 - 302580,for sale,,,,,,,,1,Kortrijk
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9850931,apartment group,apartment group,267500 - 267500,for sale,,,,,,,,1,Oostende
9416879,apartment group,apartment group,269000 - 395000,for sale,,,,,,,,1,Oostende
9993222,apartment group,apartment group,270506 - 372992,for sale,,,,,,,,1,Oostende
10037808,apartment group,apartment group,269000 - 275000,for sale,,,,,,,,1,Oostende
9023198,apartment group,apartment group,271600 - 415500,for sale,,,,,,,,1,Oostende
8885996,apartment group,apartment group,268000 - 268000,for sale,,,,,,,,1,Oostende
10099792,apartment group,apartment group,275000 - 335000,for sale,,,,,,,,1,Oostende
8220393,apartment group,apartment group,277279.38 - 277279.38,for sale,,,,,,,,1,Oostende
10018523,apartment group,apartment group,278858.5 - 315529,for sale,,,,,,,,1,Oostende
8815481,apartment group,apartment group,278074 - 305945,for sale,,,,,,,,1,Oostende
9057744,apartment group,apartment group,283606 - 368970,for sale,,,,,,,,1,Oostende
8804242,apartment group,apartment group,277000 - 365000,for sale,,,,,,,,1,Oostende
9723626,apartment group,apartment group,290000 - 499000,for sale,,,,,,,,1,Oostende
9842601,apartment group,apartment group,293600 - 432300,for sale,,,,,,,,1,Oostende
8569604,apartment group,apartment group,299500 - 299500,for sale,,,,,,,,1,Oostende
9703002,apartment group,apartment group,295000 - 360000,for sale,,,,,,,,1,Oostende
8804291,apartment group,apartment group,299500 - 299500,for sale,,,,,,,,1,Oostende
9353456,apartment group,apartment group,300750 - 367250,for sale,,,,,,,,1,Oostende
9485067,apartment group,apartment group,300000 - 350000,for sale,,,,,,,,1,Oostende
7974164,apartment group,apartment group,303539.5 - 699400,for sale,,,,,,,,1,Oostende
8597753,apartment group,apartment group,304000 - 799000,for sale,,,,,,,,1,Oostende
9704903,apartment group,apartment group,286500 - 371000,for sale,,,,,,,,1,Oostende
10117691,apartment group,apartment group,309000 - 623000,for sale,,,,,,,,1,Oostende
8780691,apartment group,apartment group,315000 - 452000,for sale,,,,,,,,1,Oostende
9838738,apartment group,apartment group,305000 - 305000,for sale,,,,,,,,1,Oostende
10118738,apartment group,apartment group,317000 - 399000,for sale,,,,,,,,1,Oostende
8804214,apartment group,apartment group,320000 - 417500,for sale,,,,,,,,1,Oostende
9353458,apartment group,apartment group,325000 - 425000,for sale,,,,,,,,1,Oostende
9200068,apartment group,apartment group,330000 - 355000,for sale,,,,,,,,1,Oostende
8531051,apartment group,apartment group,325000 - 325000,for sale,,,,,,,,1,Oostende
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
7854663,apartment group,apartment group,336500 - 336500,for sale,,,,,,,,1,Brussel
9929900,apartment group,apartment group,333000 - 399500,for sale,,,,,,,,1,Brussel
10112026,apartment group,apartment group,360000 - 360000,for sale,,,,,,,,1,Brussel
9113294,apartment group,apartment group,331000 - 342000,for sale,,,,,,,,1,Brussel
9565033,apartment group,apartment group,331500 - 427300,for sale,,,,,,,,1,Brussel
9941605,apartment group,apartment group,349000 - 399000,for sale,,,,,,,,1,Brussel
9671049,apartment group,apartment group,375000 - 375000,for sale,,,,,,,,1,Brussel
9323295,apartment group,apartment group,372000 - 667100,for sale,,,,,,,,1,Brussel
10115264,apartment group,apartment group,390000 - 725000,for sale,,,,,,,,1,Brussel
9984425,apartment group,apartment group,375000 - 550000,for sale,,,,,,,,1,Brussel
9279910,apartment group,apartment group,360000 - 360000,for sale,,,,,,,,1,Brussel
9978893,apartment group,apartment group,377000 - 477000,for sale,,,,,,,,1,Brussel
9158401,apartment group,apartment group,410000 - 649000,for sale,,,,,,,,1,Brussel
8780667,apartment group,apartment group,414000 - 434000,for sale,,,,,,,,1,Brussel
10050545,apartment group,apartment group,398000 - 583155,for sale,,,,,,,,1,Brussel
10088981,apartment group,apartment group,415000 - 499000,for sale,,,,,,,,1,Brussel
9819398,apartment group,apartment group,429950 - 549950,for sale,,,,,,,,1,Brussel
10057695,apartment group,apartment group,415000 - 665000,for sale,,,,,,,,1,Brussel
10042816,apartment group,apartment group,436150 - 631150,for sale,,,,,,,,1,Brussel
10083555,apartment group,apartment group,436150 - 631150,for sale,,,,,,,,1,Brussel
9048108,apartment group,apartment group,495000 - 615000,for sale,,,,,,,,1,Brussel
9704603,apartment group,apartment group,436150 - 631150,for sale,,,,,,,,1,Brussel
9318678,apartment group,apartment group,470000 - 575000,for sale,,,,,,,,1,Brussel
9218935,apartment group,apartment group,515000 - 540000,for sale,,,,,,,,1,Brussel
10052032,apartment group,apartment group,530000 - 795000,for sale,,,,,,,,1,Brussel
8468956,apartment group,apartment group,576700 - 586500,for sale,,,,,,,,1,Brussel
10108603,apartment group,apartment group,770000 - 770000,for sale,,,,,,,,1,Brussel
10028000,apartment group,apartment group,945000 - 5995000,for sale,,,,,,,,1,Brussel
9067185,apartment group,apartment group,745000 - 745000,for sale,,,,,,,,1,Brussel
9864433,apartment group,apartment group,1650000 - 1950000,for sale,,,,,,,,1,Brussel
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10153252,house,house,219000,for sale,,,4,472,true,,,,Gent
10154127,house,house,149000,for sale,,gas,3,200,true,145,,,Gent
10153473,house,town house,165000,for sale,,fueloil,2,161,,161,,,Gent
10152750,house,house,245000,for sale,hyper equipped,gas,2,180,true,,,,Gent
10153526,house,villa,219000,for sale,,fueloil,3,1013,,1013,,,Gent
10154281,house,house,169000,for sale,,gas,5,184,true,,,,Gent
10154557,house,house,249000,for sale,hyper equipped,gas,2,310,true,219,,,Gent
10152751,house,house,375000,for sale,hyper equipped,gas,3,748,true,,,,Gent
10151445,house,house,439000,for sale,,gas,3,338,true,,,,Gent
10151656,house,house,599000,for sale,installed,gas,4,0,true,,,,Gent
10152730,house,villa,1680000,for sale,usa uninstalled,fueloil,4,2873,,,,,Gent
10151658,house,house,2100000,for sale,usa hyper equipped,gas,4,450,true,145,true,,Gent
10151853,house,mansion,1049000,for sale,installed,gas,7,4600,true,,,,Gent
10046741,apartment,flat studio,99500,for sale,installed,gas,0,,,,,,Gent
10159213,apartment,flat studio,115000,for sale,hyper equipped,gas,0,,,,,,Gent
10096428,apartment,apartment,135000,for sale,,,2,,,,,,Gent
10157187,apartment,apartment,180000,for sale,installed,,2,,,,,,Gent
10157278,apartment,flat studio,264900,for sale,,gas,1,,,,,,Gent
10157779,apartment,apartment,649000,for sale,usa hyper equipped,gas,2,,,,,,Gent
10159397,apartment,penthouse,479000,for sale,,,3,,true,,,,Gent
10159567,house,house,175000,for sale,,,4,60,,,,,Gent
10159090,apartment,apartment,660000,for sale,hyper equipped,gas,2,,,,,,Gent
10157203,house,house,175000,for sale,installed,pellet,3,261,,,,,Gent
10159061,house,house,215000,for sale,semi equipped,fueloil,2,125,true,70,,,Gent
10158366,house,town house,329000,for sale,,,3,165,true,,,,Gent
10100514,house,house,335000,for sale,installed,gas,3,0,true,32,,,Gent
10159062,house,house,349000,for sale,installed,gas,3,250,true,,,,Gent
10157967,house,house,375000,for sale,installed,gas,3,594,true,447,,,Gent
10158972,house,house,425000,for sale,installed,fueloil,5,1840,true,1657,,,Gent
10159600,house,house,459000,for sale,,fueloil,3,587,,,,,Gent
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10127857,house,villa,520000,for sale,hyper equipped,,3,1249,,,,,Aalst
10112663,apartment,apartment,229000,for sale,,gas,1,,true,,,1,Aalst
9933179,house,villa,520000,for sale,hyper equipped,,3,1249,,,,,Aalst
10158612,house,house,485000,for sale,usa installed,gas,6,230,,56,,,Aalst
10157763,house,house,525000,for sale,hyper equipped,pellet,7,1116,true,850,true,,Aalst
10144465,apartment,penthouse,475000,for sale,installed,gas,3,,true,,,,Aalst
10163021,apartment,apartment,425010,for sale,hyper equipped,gas,3,,true,,,1,Aalst
10161265,house,villa,360000,for sale,semi equipped,fueloil,5,1400,,1400,,,Aalst
10161894,apartment,apartment,895000,for sale,hyper equipped,gas,3,,true,1,,,Aalst
10133920,house,house,275000,for sale,,,3,690,true,,,,Aalst
10161460,apartment,apartment,247000,for sale,installed,gas,1,,,,,,Aalst
10135559,house,house,219000,for sale,installed,gas,2,586,true,,,,Aalst
10135583,house,house,384000,for sale,,gas,3,674,true,,,,Aalst
10135266,house,house,295000,for sale,semi equipped,fueloil,3,485,,,,,Aalst
10134376,house,house,319000,for sale,,gas,6,135,,,,,Aalst
10134441,house,house,345000,for sale,,fueloil,4,1238,,,,,Aalst
10134769,house,house,399000,for sale,semi equipped,fueloil,4,1315,true,,,,Aalst
10136022,house,house,479000,for sale,installed,gas,3,303,true,230,,,Aalst
10135477,house,country cottage,525000,for sale,hyper equipped,fueloil,4,1340,true,,,,Aalst
10135475,house,country cottage,525000,for sale,hyper equipped,fueloil,4,1340,true,,,,Aalst
10135476,house,country cottage,525000,for sale,hyper equipped,fueloil,4,1340,true,,,,Aalst
10135474,house,country cottage,525000,for sale,hyper equipped,fueloil,4,1340,true,,,,Aalst
10133952,house,house,575000,for sale,installed,gas,5,110,true,35,,,Aalst
10135599,house,house,725000,for sale,usa hyper equipped,,4,441,true,1,,,Aalst
10134121,house,house,1190000,for sale,installed,gas,6,155,true,50,,,Aalst
10139367,house,house,210000,for sale,not installed,electric,1,244,,,,,Aalst
10139214,house,town house,455000,for sale,installed,,3,167,true,97,,,Aalst
10138263,house,house,289000,for sale,installed,fueloil,3,306,true,,,,Aalst
10146789,apartment,apartment,335000,for sale,,,2,,true,,,,Aalst
10140250,house,villa,470000,for sale,installed,,3,599,true,,,,Aalst
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10138560,house,house,510000,for sale,installed,gas,3,0,true,300,,,Brugge
10138888,house,villa,1195000,for sale,,fueloil,5,25882,,,true,,Brugge
10138916,house,villa,1195000,for sale,,fueloil,5,25882,,,true,,Brugge
10138771,house,villa,695000,for sale,,fueloil,3,2149,true,,true,,Brugge
10138341,house,villa,728000,for sale,hyper equipped,gas,3,1235,,1161,,,Brugge
10140288,house,villa,549000,for sale,,electric,6,968,,656,,,Brugge
10138900,house,villa,1195000,for sale,,fueloil,5,25882,,,,,Brugge
9619918,apartment,apartment,55000,for sale,,gas,1,,,,,,Brugge
10056552,apartment,service flat,90000,for sale,,electric,1,,,,,,Brugge
9932861,apartment,apartment,99000,for sale,semi equipped,gas,1,,,,,,Brugge
10011543,apartment,flat studio,79000,for sale,semi equipped,gas,0,,,,,,Brugge
8739337,apartment,flat studio,112000,for sale,installed,electric,0,,,,,,Brugge
10008020,apartment,apartment,120000,for sale,,gas,1,,,,,,Brugge
10026435,apartment,flat studio,129000,for sale,,gas,0,,,,,,Brugge
10130201,apartment,apartment,130000,for sale,semi equipped,gas,2,,,,,,Brugge
10071291,apartment,flat studio,130000,for sale,,electric,0,,,,,,Brugge
10117659,apartment,apartment,125000,for sale,installed,gas,1,,true,,,,Brugge
10044675,apartment,apartment,135000,for sale,semi equipped,gas,1,,true,,,,Brugge
10026106,apartment,flat studio,139000,for sale,installed,electric,1,,true,2,,,Brugge
9882650,apartment,apartment,145000,for sale,usa installed,electric,2,,true,,,,Brugge
10118313,apartment,apartment,150000,for sale,installed,electric,2,,,4,,,Brugge
9858314,apartment,apartment,155000,for sale,semi equipped,gas,2,,,,,,Brugge
10096741,apartment,apartment,155000,for sale,usa installed,fueloil,1,,,,,,Brugge
9626730,apartment,apartment,159000,for sale,installed,gas,1,,true,,,,Brugge
9719643,apartment,apartment,160000,for sale,,gas,1,,true,,,,Brugge
10114366,apartment,kot,175000,for sale,,gas,1,,,,,,Brugge
9946443,apartment,apartment,180000,for sale,,electric,1,,,,,,Brugge
9958345,apartment,apartment,181900,for sale,installed,gas,2,,true,,,,Brugge
9878158,apartment,flat studio,177000,for sale,,gas,0,,true,,,,Brugge
10131866,apartment,flat studio,185000,for sale,installed,electric,1,,true,,true,,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10020581,apartment,apartment,199000,for sale,installed,electric,1,,,,,,Oudenaarde
10132776,apartment,apartment,199000,for sale,usa installed,,2,,,,,,Oudenaarde
10120822,apartment,apartment,195000,for sale,,gas,2,,true,,,,Oudenaarde
9891701,apartment,apartment,189000,for sale,semi equipped,gas,1,,true,,,,Oudenaarde
10131865,apartment,flat studio,185000,for sale,installed,electric,1,,true,,true,,Oudenaarde
9924343,apartment,apartment,198000,for sale,,gas,2,,,,,,Oudenaarde
10073749,apartment,apartment,199750,for sale,,gas,1,,true,,,,Oudenaarde
10099281,apartment,apartment,199000,for sale,installed,gas,2,,true,,,,Oudenaarde
10033893,apartment,apartment,200000,for sale,,gas,1,,true,,,,Oudenaarde
10032309,apartment,apartment,199750,for sale,,gas,1,,true,,,,Oudenaarde
9703299,apartment,apartment,207000,for sale,,fueloil,2,,,,,,Oudenaarde
10107390,apartment,apartment,208000,for sale,,gas,1,,true,,,,Oudenaarde
9921158,apartment,apartment,210000,for sale,,gas,1,,,,,,Oudenaarde
10082473,apartment,apartment,205000,for sale,usa hyper equipped,gas,2,,true,,,,Oudenaarde
9872951,apartment,apartment,220000,for sale,,gas,1,,,,,,Oudenaarde
10055144,apartment,apartment,225000,for sale,usa hyper equipped,gas,1,,true,,,,Oudenaarde
10125656,apartment,apartment,225000,for sale,,,2,,,,,,Oudenaarde
10051972,apartment,apartment,229000,for sale,,,1,,,,,,Oudenaarde
10128045,apartment,apartment,229000,for sale,installed,gas,2,,true,,,,Oudenaarde
10085452,apartment,apartment,230000,for sale,,electric,2,,,,,,Oudenaarde
10096522,apartment,apartment,235000,for sale,,gas,2,,true,,,,Oudenaarde
9965432,apartment,apartment,235000,for sale,,gas,2,,true,,,,Oudenaarde
9557504,apartment,apartment,229900,for sale,installed,gas,3,,true,,,,Oudenaarde
9907505,apartment,apartment,236000,for sale,,gas,2,,true,,,,Oudenaarde
8814751,apartment,service flat,237500,for sale,,gas,1,,true,,,,Oudenaarde
9672857,apartment,apartment,235000,for sale,,gas,3,,true,,,,Oudenaarde
10103137,apartment,apartment,245000,for sale,installed,gas,2,,true,,,,Oudenaarde
8585646,apartment,apartment,237500,for sale,,gas,1,,true,,,,Oudenaarde
9986017,apartment,apartment,245000,for sale,hyper equipped,gas,3,,true,,,,Oudenaarde
10044978,apartment,apartment,248000,for sale,,gas,1,,true,,,,Oudenaarde
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10107264,apartment,apartment,249000,for sale,,fueloil,2,,true,,,,Antwerpen
10071481,apartment,apartment,249000,for sale,,gas,2,,,47,,,Antwerpen
10114614,apartment,apartment,249000,for sale,installed,gas,3,,true,,,,Antwerpen
10044945,apartment,apartment,255000,for sale,,gas,1,,,,,,Antwerpen
10128405,apartment,duplex,258000,for sale,installed,gas,2,,true,,,,Antwerpen
9585182,apartment,apartment,250000,for sale,installed,electric,1,,,,,,Antwerpen
8814750,apartment,service flat,269000,for sale,,,1,,true,,,,Antwerpen
8067494,apartment,apartment,269000,for sale,,,1,,true,,,,Antwerpen
10082890,apartment,apartment,269000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
9819158,apartment,duplex,259000,for sale,,gas,1,,,,,,Antwerpen
10066691,apartment,apartment,270000,for sale,,gas,2,,true,,,,Antwerpen
10104754,apartment,duplex,275000,for sale,hyper equipped,gas,3,,,,,,Antwerpen
10020290,apartment,apartment,259000,for sale,,gas,1,,,,,,Antwerpen
9998498,apartment,ground floor,275000,for sale,,gas,2,,true,,,,Antwerpen
9967295,apartment,ground floor,275000,for sale,usa installed,gas,2,,,,,,Antwerpen
9937618,apartment,apartment,280000,for sale,installed,,2,,true,,,,Antwerpen
9669072,apartment,apartment,279000,for sale,semi equipped,gas,1,,,,,,Antwerpen
10118606,apartment,apartment,285000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
10077428,apartment,apartment,288500,for sale,installed,,3,,true,,,,Antwerpen
10103874,apartment,apartment,285000,for sale,,gas,3,,true,,,,Antwerpen
10106593,apartment,apartment,289000,for sale,installed,gas,2,,true,,,,Antwerpen
10031398,apartment,apartment,290000,for sale,,fueloil,3,,true,,,,Antwerpen
10058229,apartment,flat studio,290000,for sale,installed,gas,1,,,,,,Antwerpen
9944787,apartment,apartment,297000,for sale,installed,gas,2,,true,,,,Antwerpen
9674630,apartment,apartment,309000,for sale,semi equipped,fueloil,2,,true,,,,Antwerpen
10116148,apartment,penthouse,298000,for sale,not installed,gas,2,,true,,,,Antwerpen
10049009,apartment,duplex,310000,for sale,,gas,3,,true,,,,Antwerpen
9935995,apartment,apartment,319000,for sale,installed,gas,2,,true,,,,Antwerpen
10087963,apartment,apartment,325000,for sale,,,2,,true,,,,Antwerpen
9933817,apartment,apartment,329000,for sale,hyper equipped,gas,2,,true,,,,Antwerpen
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10029455,apartment,apartment,345000,for sale,,gas,2,,,,,,Brugge
10092469,apartment,duplex,330000,for sale,installed,gas,2,,true,,,,Brugge
10128032,apartment,duplex,349000,for sale,,,2,,true,,,,Brugge
10114348,apartment,ground floor,395000,for sale,,gas,2,,,65,,,Brugge
10012696,apartment,duplex,330000,for sale,,gas,3,,true,40,,,Brugge
9848117,apartment,apartment,349000,for sale,,gas,2,,,,,,Brugge
10083476,apartment,apartment,395000,for sale,installed,electric,2,,,,,,Brugge
10125546,apartment,duplex,424600,for sale,hyper equipped,electric,3,,true,,,,Brugge
9984361,apartment,ground floor,425000,for sale,,gas,2,,,341,,,Brugge
10131237,apartment,duplex,419000,for sale,,gas,4,,true,82,,,Brugge
10083509,apartment,apartment,425000,for sale,installed,gas,4,,true,,,,Brugge
10130830,apartment,duplex,425000,for sale,,gas,3,,true,,,,Brugge
10009016,apartment,apartment,449000,for sale,not installed,,2,,,,,,Brugge
9980800,apartment,apartment,468000,for sale,usa installed,electric,4,,true,,,,Brugge
9309581,apartment,apartment,490000,for sale,usa hyper equipped,gas,2,,true,,,,Brugge
10085863,apartment,ground floor,490000,for sale,,gas,2,,true,,,,Brugge
10039189,apartment,penthouse,480000,for sale,installed,gas,3,,true,,,,Brugge
9956378,apartment,apartment,450000,for sale,installed,gas,2,,true,,,,Brugge
10090106,apartment,apartment,535000,for sale,not installed,gas,4,,true,,,,Brugge
10056676,apartment,apartment,562000,for sale,installed,gas,3,,true,,,,Brugge
8549833,apartment,duplex,584750,for sale,,gas,5,,true,,,,Brugge
10088786,apartment,apartment,575000,for sale,not installed,gas,3,,true,,,,Brugge
10124074,apartment,duplex,595000,for sale,,gas,2,,true,,,,Brugge
9230546,apartment,service flat,591000,for sale,usa hyper equipped,,1,,true,,,,Brugge
9768980,apartment,duplex,595000,for sale,installed,gas,3,,true,,,,Brugge
10077984,apartment,apartment,599000,for sale,,gas,3,,true,,,,Brugge
9965964,apartment,apartment,620000,for sale,installed,gas,2,,,,,,Brugge
10042473,apartment,apartment,650000,for sale,installed,gas,3,,true,,,,Brugge
9464027,apartment,service flat,661000,for sale,usa hyper equipped,,1,,true,,,,Brugge
10042471,apartment,apartment,650000,for sale,installed,gas,3,,true,,,,Brugge
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10060537,apartment,penthouse,875000,for sale,,electric,3,,true,,,,Ieper
9978830,apartment,apartment,745000,for sale,,gas,2,,true,,,,Ieper
10002956,apartment,apartment,895000,for sale,installed,gas,3,,,,,,Ieper
9924891,apartment,apartment,700000,for sale,,gas,3,,true,,,,Ieper
10126021,apartment,apartment,745000,for sale,,gas,2,,true,,,,Ieper
10093596,apartment,ground floor,799000,for sale,usa hyper equipped,gas,2,,,,,,Ieper
10109682,apartment,apartment,995000,for sale,usa hyper equipped,gas,2,,true,,,,Ieper
10031182,house,house,179000,for sale,installed,fueloil,3,106,,,,,Ieper
9753747,apartment,apartment,1980000,for sale,,gas,3,,,,,,Ieper
10152363,apartment,apartment,415000,for sale,semi equipped,gas,2,,true,176,,1,Ieper
10143462,house,house,180000,for sale,semi equipped,fueloil,4,2541,,,,,Ieper
10143956,house,house,239000,for sale,installed,gas,2,155,,70,,,Ieper
10143009,house,house,268000,for sale,installed,gas,3,120,true,,,,Ieper
10144319,house,house,349500,for sale,,gas,3,573,,,,,Ieper
10144522,house,villa,270000,for sale,semi equipped,fueloil,3,1014,,,,,Ieper
10144583,house,house,375000,for sale,installed,fueloil,2,736,,,,,Ieper
10144753,house,house,379000,for sale,installed,fueloil,5,574,,,,,Ieper
10144497,house,house,449000,for sale,installed,gas,3,450,true,,,,Ieper
10143330,house,house,463000,for sale,,fueloil,4,123,true,42,,,Ieper
10144436,house,villa,535000,for sale,installed,,3,510,,,,,Ieper
10142975,house,apartment block,745000,for sale,usa installed,gas,5,0,true,,,,Ieper
10142885,house,mixed use building,745000,for sale,usa hyper equipped,gas,3,0,,,,,Ieper
10144118,house,house,650000,for sale,not installed,,3,130,true,60,,,Ieper
10143175,house,house,4950000,for sale,hyper equipped,gas,6,5000,true,3500,true,,Ieper
8216133,house group,house group,53790 - 309315.1,for sale,,,,,,,,1,Ieper
10076859,house group,house group,69000 - 349200,for sale,,,,,,,,1,Ieper
9776108,house group,house group,67715 - 415820.59,for sale,,,,,,,,1,Ieper
9398364,house group,house group,96476 - 345054.78,for sale,,,,,,,,1,Ieper
10053984,house group,house group,108920 - 359060.96,for sale,,,,,,,,1,Ieper
9741189,house group,house group,128775 - 374981.74,for sale,,,,,,,,1,Ieper
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
9847957,house group,house group,140000 - 437648.82,for sale,,,,,,,,1,Kortrijk
8885989,house group,house group,191890 - 192891,for sale,,,,,,,,1,Kortrijk
9824003,house group,house group,155000 - 355681.3,for sale,,,,,,,,1,Kortrijk
8901127,house group,house group,149000 - 149000,for sale,,,,,,,,1,Kortrijk
9136527,house group,house group,216000 - 257000,for sale,,,,,,,,1,Kortrijk
8634207,house group,house group,235000 - 315000,for sale,,,,,,,,1,Kortrijk
9852701,house group,house group,259000 - 276000,for sale,,,,,,,,1,Kortrijk
10008126,house group,house group,242500 - 242500,for sale,,,,,,,,1,Kortrijk
9557244,house group,house group,255000 - 296000,for sale,,,,,,,,1,Kortrijk
9813092,house group,house group,264200 - 281900,for sale,,,,,,,,1,Kortrijk
9669780,house group,house group,271626 - 271626,for sale,,,,,,,,1,Kortrijk
10070241,house group,house group,265000 - 295000,for sale,,,,,,,,1,Kortrijk
9669779,house group,house group,272752 - 281195,for sale,,,,,,,,1,Kortrijk
10087636,house group,house group,279000 - 305000,for sale,,,,,,,,1,Kortrijk
9335897,house group,house group,286000 - 291000,for sale,,,,,,,,1,Kortrijk
9717176,house group,house group,314500 - 330300,for sale,,,,,,,,1,Kortrijk
10078767,house group,house group,279000 - 305000,for sale,,,,,,,,1,Kortrijk
9736776,house group,house group,295000 - 330000,for sale,,,,,,,,1,Kortrijk
9715536,house group,house group,321500 - 322300,for sale,,,,,,,,1,Kortrijk
9688665,house group,house group,325000 - 325000,for sale,,,,,,,,1,Kortrijk
9767915,house group,house group,330000 - 367000,for sale,,,,,,,,1,Kortrijk
9875712,house group,house group,330700 - 330700,for sale,,,,,,,,1,Kortrijk
9833861,house group,house group,332199 - 382993,for sale,,,,,,,,1,Kortrijk
9875711,house group,house group,330700 - 330700,for sale,,,,,,,,1,Kortrijk
9968005,house group,house group,338500 - 395000,for sale,,,,,,,,1,Kortrijk
9928517,house group,house group,340000 - 380000,for sale,,,,,,,,1,Kortrijk
9155433,house group,house group,339000 - 339000,for sale,,,,,,,,1,Kortrijk
9713191,house group,house group,343300 - 350500,for sale,,,,,,,,1,Kortrijk
10002607,house group,house group,355507 - 358813,for sale,,,,,,,,1,Kortrijk
8893750,house group,house group,365412 - 372858,for sale,,,,,,,,1,Kortrijk
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location
10068559,house group,house group,395000 - 459250,for sale,,,,,,,,1,Oostende
9660166,house group,house group,372375 - 379575,for sale,,,,,,,,1,Oostende
9929368,house group,house group,396050 - 417500,for sale,,,,,,,,1,Oostende
