id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
9924034,house,house,285000,for sale,hyper equipped,gas,2,756,true,340,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10000258,house,house,299000,for sale,installed,,4,173,true,30,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10134383,house,house,285000,for sale,installed,,3,260,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9916441,house,house,315000,for sale,,fueloil,4,1200,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10130525,house,house,320000,for sale,hyper equipped,gas,3,121,true,40,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10131011,house,house,320000,for sale,installed,,3,1000,true,275,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10034747,house,house,325000,for sale,installed,,5,469,true,260,true,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10125208,house,villa,320000,for sale,semi equipped,fueloil,5,2769,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9982323,house,house,320000,for sale,,pellet,4,2276,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
9895299,house,house,325000,for sale,installed,,4,285,true,130,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
10082950,house,house,339000,for sale,installed,,3,588,,,,,Turnhout,['Vlaanderen'],['Antwerpen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10053574,house,house,369000,for sale,installed,,3,137,,50,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9982193,house,house,350000,for sale,semi equipped,fueloil,3,382,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10100516,house,town house,375000,for sale,installed,gas,2,168,true,50,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10011212,house,mixed use building,349900,for sale,installed,,2,120,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10127579,house,house,360000,for sale,installed,,2,950,true,225,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9990624,house,house,350000,for sale,,gas,5,450,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10116359,house,country cottage,380000,for sale,,fueloil,3,1865,true,1500,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10111219,house,house,395000,for sale,installed,,3,954,true,700,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10121095,house,house,399000,for sale,,gas,3,676,true,530,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9971660,house,house,395000,for sale,installed,,2,784,,325,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10105442,house,house,399000,for sale,installed,gas,3,692,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10131027,house,house,398000,for sale,installed,,2,930,,660,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10133219,house,house,398000,for sale,,gas,3,610,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10122502,house,mixed use building,400000,for sale,,electric,1,17,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10110884,house,bungalow,410000,for sale,,gas,3,525,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10118988,house,house,419000,for sale,installed,,3,461,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10060229,house,house,429000,for sale,installed,,3,450,,265,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10117114,house,mansion,420000,for sale,hyper equipped,gas,4,200,true,70,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10100373,house,house,425000,for sale,installed,,3,815,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10087148,house,house,438000,for sale,installed,,4,549,,165,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9901291,house,farmhouse,449000,for sale,semi equipped,fueloil,7,2450,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10094164,house,house,449000,for sale,installed,electric,3,291,true,1,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10111436,house,house,457500,for sale,installed,,3,1244,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10104976,house,mixed use building,475000,for sale,installed,gas,3,150,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10120685,house,house,475000,for sale,installed,,5,901,,750,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10026090,house,house,479000,for sale,installed,,3,500,,220,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9929545,house,villa,485000,for sale,installed,,4,3526,true,1775,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10127912,house,house,489000,for sale,installed,,3,2009,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10085244,house,town house,496500,for sale,usa installed,gas,4,308,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10065573,house,villa,494000,for sale,installed,,4,674,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10107599,house,house,520000,for sale,,gas,3,76,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10094730,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9896893,house,house,520000,for sale,installed,,4,1402,true,1280,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10094702,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10103891,house,house,517500,for sale,hyper equipped,,3,270,true,220,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10094725,house,villa,515000,for sale,installed,fueloil,4,1248,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9980708,house,apartment block,539000,for sale,,gas,5,400,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10134565,house,mansion,525000,for sale,installed,,4,840,true,530,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10105163,house,house,585000,for sale,installed,,3,2670,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9999370,house,villa,574000,for sale,hyper equipped,solar,3,1072,true,800,true,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10120556,house,country cottage,575000,for sale,installed,,3,973,true,,true,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9976215,house,house,539000,for sale,,gas,5,400,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10114551,house,mansion,595000,for sale,installed,gas,5,242,true,150,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10093653,house,villa,588000,for sale,,gas,2,715,,452,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10125284,house,villa,599000,for sale,installed,,4,1869,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10073440,house,apartment block,649000,for sale,installed,gas,6,310,,150,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10115174,house,mansion,600000,for sale,installed,,3,699,,353,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10122575,house,apartment block,650000,for sale,usa semi equipped,gas,4,141,true,44,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10101906,house,apartment block,650000,for sale,hyper equipped,gas,4,120,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9913129,house,apartment block,650000,for sale,installed,gas,7,256,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9913125,house,apartment block,650000,for sale,installed,gas,8,485,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10105634,house,house,664000,for sale,not installed,fueloil,6,260,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10106173,house,apartment block,665000,for sale,usa installed,gas,4,434,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10067429,house,house,695000,for sale,installed,,7,3998,,2500,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10009198,house,apartment block,720000,for sale,,gas,0,216,true,70,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10022169,house,house,785000,for sale,installed,,5,240,true,137,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9942326,house,house,665000,for sale,installed,,4,1215,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9703601,house,apartment block,749000,for sale,,gas,8,212,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10000915,house,villa,800000,for sale,hyper equipped,gas,3,3301,,,true,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
9701855,house,house,790000,for sale,hyper equipped,gas,2,127,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10010020,house,house,947000,for sale,usa hyper equipped,electric,4,900,true,800,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10110452,house,villa,850000,for sale,hyper equipped,gas,4,1050,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9651639,house,country cottage,1000000,for sale,,fueloil,5,15740,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10107021,house,exceptional property,975000,for sale,installed,fueloil,5,2283,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10134715,house,country cottage,875000,for sale,hyper equipped,fueloil,5,6347,true,,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10001512,house,apartment block,1100000,for sale,,electric,0,633,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10099186,house,mansion,1245000,for sale,usa hyper equipped,gas,5,225,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10123063,house,mixed use building,1100000,for sale,semi equipped,gas,4,505,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10094624,house,villa,1295000,for sale,hyper equipped,fueloil,6,49814,true,,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9954811,house,villa,1150000,for sale,installed,gas,4,1540,,,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10044819,house,mixed use building,1250000,for sale,,gas,5,3738,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9954793,house,villa,1150000,for sale,installed,gas,4,1540,,,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10094630,house,villa,1295000,for sale,hyper equipped,fueloil,6,49814,true,,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10123218,house,house,1375000,for sale,usa installed,gas,5,145,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9740551,house,exceptional property,1475000,for sale,hyper equipped,fueloil,3,7683,true,7000,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10018045,house,villa,1650000,for sale,installed,,3,2508,true,795,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9918709,house,apartment block,1795000,for sale,usa installed,gas,9,110,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10050654,house,villa,3500000,for sale,hyper equipped,fueloil,5,2500,true,2500,true,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10163880,house,house,199000,for sale,installed,gas,2,42,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
9907705,house,exceptional property,2000000,for sale,usa hyper equipped,gas,4,4997,true,4000,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10163790,house,house,179000,for sale,,,3,186,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10163934,house,villa,485000,for sale,,,4,664,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10155558,apartment,apartment,245000,for sale,,electric,1,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10156951,apartment,apartment,130000,for sale,installed,gas,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10155319,apartment,apartment,95000,for sale,,,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10155260,apartment,apartment,175000,for sale,,,1,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10156768,apartment,apartment,260000,for sale,installed,,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10155230,apartment,duplex,265000,for sale,usa installed,,2,,true,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10156026,apartment,apartment,279000,for sale,installed,gas,2,,true,6,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
10088492,apartment,penthouse,279000,for sale,,,2,,,,,,Brugge,['Vlaanderen'],['West-Vlaanderen'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10154559,apartment,triplex,395000,for sale,installed,gas,4,,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10155423,apartment,ground floor,295000,for sale,installed,fueloil,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10154820,apartment,apartment,499000,for sale,hyper equipped,gas,2,,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10156195,apartment,ground floor,395000,for sale,hyper equipped,gas,3,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10156358,apartment,apartment,715000,for sale,hyper equipped,gas,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10147228,apartment group,apartment group,185000 - 275000,for sale,,,,,,,,1,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10139736,house,house,245000,for sale,installed,gas,4,194,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138772,house,house,285000,for sale,installed,fueloil,3,625,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140054,house,house,319000,for sale,installed,gas,3,53,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138648,house,house,295000,for sale,not installed,fueloil,4,501,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138285,house,house,249000,for sale,semi equipped,gas,2,352,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138478,house,house,249000,for sale,,electric,3,634,true,500,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10139190,house,house,350000,for sale,semi equipped,gas,6,1507,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10139279,house,villa,345000,for sale,installed,fueloil,4,2437,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138524,house,house,355000,for sale,installed,gas,3,1383,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10142591,apartment,apartment,195000,for sale,,,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140505,apartment,apartment,269000,for sale,installed,gas,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10138251,house,villa,845000,for sale,hyper equipped,,3,631,true,500,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140282,house,house,435000,for sale,,,2,1092,,750,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10141149,apartment,apartment,220000,for sale,,gas,1,,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10141868,apartment,apartment,365000,for sale,,gas,3,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140712,apartment,apartment,369000,for sale,usa hyper equipped,gas,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140475,apartment,apartment,449000,for sale,,fueloil,2,,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10141065,apartment,apartment,530000,for sale,usa hyper equipped,gas,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10140486,apartment,apartment,389000,for sale,,,3,,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10144582,house,house,185000,for sale,,,3,200,,60,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10141064,apartment,apartment,495000,for sale,usa hyper equipped,gas,2,,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10144811,house,house,349900,for sale,semi equipped,fueloil,3,353,true,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10142761,house,house,550000,for sale,installed,gas,4,110,,,,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
10144400,house,mixed use building,625000,for sale,,gas,5,1761,true,1000,true,,Leuven,['Vlaanderen'],['Vlaams Brabant'],[None]
id,type,subtype,price,transactionType,kitchen_type,energy_heatingType,bedroom_count,land_surface,outdoor_terrace_exists,outdoor_garden_surface,wellnessEquipment_hasSwimmingPool,condition_isNewlyBuilt,location,region,province,EPC
10159878,apartment,apartment,965000,for sale,usa installed,,1,,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9365523,house,mixed use building,314836,for sale,installed,gas,3,107,,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9961962,apartment,apartment,161879,for sale,,gas,2,,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9961960,apartment,apartment,175257,for sale,,gas,2,,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10144396,house,villa,625000,for sale,,gas,5,1761,true,1000,true,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10142772,house,villa,695000,for sale,installed,fueloil,5,1979,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9014189,house,house,328271,for sale,installed,gas,3,451,,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10071807,house,house,339000,for sale,not installed,gas,3,358,true,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10121702,house,house,359000,for sale,installed,gas,3,253,,175,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9610831,house,villa,725000,for sale,usa hyper equipped,gas,3,0,true,281,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10146391,house,house,500000,for sale,installed,wood,5,611,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10146648,house,house,375000,for sale,semi equipped,gas,5,1004,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
9986208,house,house,409000,for sale,hyper equipped,gas,4,145,true,55,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10125076,house,house,1145000,for sale,usa hyper equipped,,4,220,true,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10118286,house,apartment block,5250000,for sale,usa hyper equipped,,34,1000,true,467,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10060868,house,exceptional property,835000,for sale,hyper equipped,,4,800,true,550,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10045043,house,house,850000,for sale,installed,gas,5,445,true,,true,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10110380,house,house,1365000,for sale,usa hyper equipped,,5,342,true,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10144878,apartment,flat studio,159000,for sale,installed,gas,1,,,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10104179,apartment,duplex,599000,for sale,hyper equipped,gas,3,,true,,,1,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10148598,house,house,330000,for sale,semi equipped,fueloil,3,747,,625,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10148863,house,house,329000,for sale,installed,,4,566,true,,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
10148876,house,house,425000,for sale,hyper equipped,gas,3,576,true,413,,,Halle-Vilvoorde,['Vlaanderen'],['Vlaams Brabant'],[None]
